UF,Sexo,Idade,Anos de Estudo,Renda
Pernambuco,Masculino,39,12,1600
Pernambuco,Masculino,37,16,1200
Pernambuco,Masculino,74,1,500
Pernambuco,Feminino,59,4,788
Pernambuco,Masculino,29,3,788
Pernambuco,Masculino,58,5,2000
Pernambuco,Masculino,62,6,2000
Pernambuco,Feminino,48,12,788
Pernambuco,Masculino,68,2,788
Pernambuco,Masculino,63,9,788
Pernambuco,Masculino,53,1,200
Pernambuco,Feminino,50,9,500
Pernambuco,Masculino,40,13,1000
Pernambuco,Feminino,31,9,0
Pernambuco,Feminino,60,5,320
Pernambuco,Feminino,38,9,788
Pernambuco,Masculino,42,5,800
Pernambuco,Masculino,33,16,1500
Pernambuco,Feminino,39,12,900
Pernambuco,Masculino,22,12,967
Pernambuco,Masculino,41,1,1800
Pernambuco,Masculino,36,10,1100
Pernambuco,Masculino,18,12,900
Pernambuco,Masculino,46,4,1000
Pernambuco,Feminino,37,11,500
Pernambuco,Feminino,45,9,1000
Pernambuco,Feminino,36,4,788
Pernambuco,Feminino,46,12,1180
Pernambuco,Masculino,37,12,1500
Pernambuco,Masculino,69,16,6000
Pernambuco,Masculino,33,16,12000
Pernambuco,Feminino,54,12,800
Pernambuco,Feminino,43,16,2000
Pernambuco,Masculino,50,8,900
Pernambuco,Masculino,33,12,800
Pernambuco,Feminino,34,5,1200
Pernambuco,Masculino,54,16,788
Pernambuco,Masculino,34,12,788
Pernambuco,Feminino,38,7,260
Pernambuco,Masculino,49,3,788
Pernambuco,Masculino,39,5,788
Pernambuco,Masculino,73,1,0
Pernambuco,Masculino,65,4,1500
Pernambuco,Masculino,22,10,0
Pernambuco,Masculino,23,11,500
Pernambuco,Masculino,32,1,240
Pernambuco,Masculino,36,7,800
Pernambuco,Masculino,52,3,2000
Pernambuco,Masculino,50,4,2000
Pernambuco,Masculino,48,12,800
Pernambuco,Masculino,54,9,1000
Pernambuco,Masculino,43,3,0
Pernambuco,Masculino,56,16,5000
Pernambuco,Masculino,60,12,1100
Pernambuco,Feminino,44,12,200
Pernambuco,Feminino,52,14,1000
Pernambuco,Masculino,63,1,150
Pernambuco,Masculino,56,2,300
Pernambuco,Masculino,24,12,1200
Pernambuco,Masculino,29,12,1200
Pernambuco,Masculino,41,6,1500
Pernambuco,Masculino,43,5,0
Pernambuco,Masculino,59,5,180
Pernambuco,Masculino,35,6,700
Pernambuco,Masculino,29,12,788
Pernambuco,Masculino,40,6,788
Pernambuco,Feminino,21,9,350
Pernambuco,Feminino,45,16,600
Pernambuco,Masculino,73,6,900
Pernambuco,Masculino,68,9,788
Pernambuco,Feminino,39,12,400
Alagoas,Masculino,52,6,350
Alagoas,Feminino,41,8,788
Alagoas,Feminino,52,2,380
Alagoas,Masculino,28,6,500
Alagoas,Masculino,63,2,0
Alagoas,Feminino,67,5,300
Alagoas,Masculino,38,3,200
Alagoas,Masculino,55,5,950
Alagoas,Masculino,25,3,788
Alagoas,Masculino,57,4,1000
Alagoas,Masculino,40,1,900
Alagoas,Masculino,29,12,1200
Alagoas,Masculino,52,4,1200
Alagoas,Masculino,56,5,2200
Alagoas,Masculino,39,4,1300
Alagoas,Masculino,35,9,1300
Alagoas,Masculino,36,7,788
Alagoas,Masculino,51,1,788
Alagoas,Masculino,22,9,1200
Alagoas,Masculino,49,5,788
Alagoas,Masculino,39,16,3500
Alagoas,Masculino,43,9,2500
Alagoas,Masculino,39,12,788
Alagoas,Masculino,35,1,500
Alagoas,Masculino,51,12,788
Alagoas,Masculino,31,12,1100
Alagoas,Masculino,54,7,1300
Alagoas,Feminino,66,6,1100
Alagoas,Feminino,64,7,800
Alagoas,Feminino,53,1,1250
Alagoas,Masculino,50,16,800
Alagoas,Feminino,38,11,788
Alagoas,Feminino,47,5,200
Alagoas,Feminino,40,3,450
Alagoas,Masculino,28,14,1240
Alagoas,Masculino,38,3,788
Alagoas,Feminino,59,1,1000
Alagoas,Masculino,48,7,900
Alagoas,Masculino,27,8,1500
Alagoas,Masculino,52,2,1000
Alagoas,Masculino,27,12,788
Alagoas,Masculino,34,16,2364
Alagoas,Feminino,50,16,3500
Alagoas,Masculino,48,1,300
Alagoas,Feminino,57,2,1200
Alagoas,Feminino,62,5,788
Alagoas,Masculino,20,9,788
Alagoas,Masculino,43,10,1200
Alagoas,Masculino,36,5,788
Alagoas,Masculino,38,8,600
Alagoas,Feminino,50,16,2400
Alagoas,Masculino,38,12,2800
Alagoas,Masculino,32,14,1600
Alagoas,Feminino,75,1,60
Alagoas,Masculino,31,16,3600
Alagoas,Feminino,60,16,3000
Alagoas,Masculino,44,5,1800
Alagoas,Feminino,51,16,3500
Alagoas,Masculino,43,15,4300
Alagoas,Masculino,43,8,1200
Alagoas,Feminino,41,6,850
Alagoas,Masculino,53,7,1000
Alagoas,Feminino,48,1,600
Alagoas,Feminino,53,3,500
Alagoas,Masculino,60,12,1500
Alagoas,Masculino,34,11,1200
Alagoas,Feminino,53,15,4500
Alagoas,Masculino,47,5,788
Alagoas,Masculino,57,7,1200
Alagoas,Feminino,57,2,100
Alagoas,Masculino,52,1,700
Alagoas,Masculino,55,9,1900
Alagoas,Masculino,24,5,1000
Alagoas,Masculino,50,3,800
Alagoas,Masculino,27,8,1200
Alagoas,Masculino,24,10,600
Alagoas,Masculino,52,2,1600
Alagoas,Masculino,28,12,788
Alagoas,Feminino,48,1,788
Alagoas,Masculino,57,3,250
Alagoas,Masculino,27,3,100
Alagoas,Masculino,41,1,300
Alagoas,Masculino,27,1,100
Alagoas,Masculino,26,7,788
Alagoas,Masculino,45,9,850
Alagoas,Masculino,58,12,1800
Alagoas,Masculino,43,12,1200
Alagoas,Masculino,30,3,300
Alagoas,Feminino,39,4,400
Alagoas,Feminino,30,17,300
Alagoas,Masculino,20,1,1050
Alagoas,Masculino,28,6,1200
Alagoas,Feminino,50,8,1200
Alagoas,Masculino,39,8,788
Alagoas,Masculino,24,8,788
Alagoas,Feminino,35,12,788
Alagoas,Masculino,61,5,1100
Alagoas,Feminino,34,15,930
Alagoas,Masculino,31,16,1014
Alagoas,Masculino,55,9,1500
Alagoas,Masculino,47,1,800
Alagoas,Masculino,53,7,240
Alagoas,Masculino,30,6,1476
Sergipe,Masculino,20,15,2990
Sergipe,Feminino,45,16,800
Sergipe,Masculino,45,11,850
Sergipe,Masculino,20,12,1200
Sergipe,Feminino,21,12,950
Sergipe,Feminino,32,9,320
Sergipe,Feminino,35,12,3500
Sergipe,Masculino,57,9,1500
Sergipe,Masculino,34,12,1350
Sergipe,Masculino,53,2,380
Sergipe,Masculino,32,6,950
Sergipe,Masculino,67,4,1500
Sergipe,Masculino,58,12,5574
Sergipe,Masculino,48,12,1680
Sergipe,Feminino,38,12,400
Sergipe,Masculino,43,12,1230
Sergipe,Feminino,36,12,788
Sergipe,Masculino,29,12,1700
Sergipe,Masculino,41,16,3300
Sergipe,Feminino,35,7,930
Sergipe,Feminino,29,12,430
Sergipe,Masculino,36,12,2050
Sergipe,Feminino,57,12,1000
Sergipe,Masculino,44,8,985
Sergipe,Feminino,43,12,800
Sergipe,Masculino,60,4,1500
Sergipe,Masculino,40,12,800
Sergipe,Masculino,27,2,220
Sergipe,Feminino,40,6,350
Sergipe,Feminino,51,5,788
Sergipe,Feminino,46,16,2350
Sergipe,Masculino,23,9,788
Sergipe,Feminino,56,12,1200
Sergipe,Feminino,52,4,850
Sergipe,Feminino,46,9,788
Sergipe,Masculino,36,5,1350
Sergipe,Feminino,37,16,880
Sergipe,Masculino,26,12,1250
Sergipe,Masculino,23,3,930
Sergipe,Masculino,56,1,788
Sergipe,Masculino,35,12,1600
Sergipe,Masculino,63,1,1200
Sergipe,Feminino,49,16,3000
Sergipe,Masculino,36,9,788
Sergipe,Masculino,38,6,800
Sergipe,Masculino,29,6,1100
Sergipe,Feminino,43,12,320
Sergipe,Masculino,47,3,350
Sergipe,Masculino,52,1,400
Sergipe,Feminino,27,12,700
Sergipe,Masculino,50,12,2000
Sergipe,Masculino,63,4,1500
Sergipe,Masculino,25,12,1500
Sergipe,Masculino,25,10,600
Sergipe,Masculino,40,9,100
Sergipe,Feminino,52,1,0
Sergipe,Masculino,41,1,400
Sergipe,Masculino,41,3,200
Sergipe,Feminino,43,11,300
Sergipe,Masculino,46,3,400
Sergipe,Feminino,25,13,866
Sergipe,Masculino,44,1,700
Sergipe,Feminino,48,12,788
Sergipe,Feminino,65,1,0
Sergipe,Feminino,76,1,0
Sergipe,Feminino,37,4,280
Sergipe,Masculino,39,5,788
Sergipe,Feminino,57,1,400
Sergipe,Feminino,50,4,480
Sergipe,Masculino,53,7,666
Sergipe,Feminino,42,8,400
Sergipe,Feminino,58,9,788
Sergipe,Masculino,42,12,788
Sergipe,Masculino,44,9,1800
Sergipe,Feminino,42,8,200
Sergipe,Masculino,60,4,300
Sergipe,Masculino,34,16,3400
Sergipe,Masculino,33,6,600
Sergipe,Feminino,59,1,200
Sergipe,Masculino,25,10,1300
Sergipe,Masculino,51,12,3000
Sergipe,Feminino,42,9,788
Sergipe,Feminino,33,10,350
Sergipe,Feminino,30,12,788
Sergipe,Masculino,34,12,1200
Sergipe,Masculino,47,1,300
Sergipe,Masculino,31,12,1480
Sergipe,Feminino,46,12,930
Sergipe,Masculino,35,12,3180
Sergipe,Feminino,48,1,350
Sergipe,Feminino,38,9,30
Sergipe,Masculino,48,3,200
Sergipe,Masculino,38,5,100
Sergipe,Masculino,36,6,80
Sergipe,Masculino,45,5,800
Sergipe,Masculino,40,4,500
Sergipe,Feminino,39,16,2866
Sergipe,Feminino,37,12,100
Sergipe,Masculino,28,12,1300
Sergipe,Masculino,55,12,788
Sergipe,Masculino,37,12,1014
Sergipe,Masculino,27,8,800
Sergipe,Masculino,44,1,800
Sergipe,Feminino,56,16,2500
Sergipe,Feminino,46,1,200
Sergipe,Masculino,30,1,180
Sergipe,Masculino,70,1,400
Sergipe,Masculino,55,1,850
Sergipe,Masculino,38,2,560
Sergipe,Masculino,36,1,400
Sergipe,Masculino,25,4,300
Sergipe,Masculino,65,1,0
Sergipe,Masculino,79,2,0
Sergipe,Feminino,50,16,300
Sergipe,Masculino,44,4,1200
Sergipe,Masculino,51,7,1300
Sergipe,Feminino,60,5,320
Sergipe,Feminino,60,12,990
Sergipe,Masculino,45,12,1200
Sergipe,Masculino,20,12,2000
Sergipe,Feminino,64,2,100
Sergipe,Feminino,58,7,350
Sergipe,Masculino,27,12,788
Sergipe,Feminino,37,4,30
Sergipe,Masculino,51,12,900
Sergipe,Masculino,24,5,788
Sergipe,Masculino,38,12,900
Sergipe,Masculino,36,5,1000
Sergipe,Masculino,64,2,0
Sergipe,Feminino,51,4,600
Sergipe,Masculino,33,4,1046
Bahia,Masculino,26,3,400
Bahia,Masculino,38,11,3000
Bahia,Feminino,27,9,1300
Bahia,Masculino,21,3,788
Bahia,Masculino,58,9,1000
Bahia,Masculino,43,12,1800
Bahia,Masculino,29,12,1200
Bahia,Masculino,47,12,3500
Bahia,Masculino,43,11,1000
Bahia,Masculino,35,12,3500
Bahia,Feminino,46,16,1630
Bahia,Masculino,58,1,800
Bahia,Masculino,44,9,280
Bahia,Feminino,37,4,250
Bahia,Masculino,62,4,1000
Bahia,Masculino,66,1,300
Bahia,Masculino,54,1,540
Bahia,Masculino,35,7,400
Bahia,Masculino,59,1,360
Bahia,Feminino,65,1,0
Bahia,Masculino,55,1,150
Bahia,Feminino,38,12,788
Bahia,Masculino,41,12,788
Bahia,Masculino,47,9,50
Bahia,Feminino,51,12,788
Bahia,Masculino,47,3,500
Bahia,Feminino,34,12,788
Bahia,Masculino,44,5,800
Bahia,Masculino,35,12,1000
Bahia,Feminino,53,1,0
Bahia,Masculino,73,1,0
Bahia,Masculino,78,1,0
Bahia,Feminino,42,16,1350
Bahia,Feminino,23,12,200
Bahia,Masculino,22,10,0
Bahia,Masculino,61,17,150
Bahia,Masculino,55,4,0
Bahia,Masculino,53,4,700
Bahia,Feminino,45,16,1300
Bahia,Masculino,75,4,300
Bahia,Feminino,42,9,0
Bahia,Masculino,61,1,300
Bahia,Masculino,38,9,80
Bahia,Masculino,31,13,788
Bahia,Feminino,19,9,80
Bahia,Feminino,46,12,400
Bahia,Feminino,52,1,400
Bahia,Feminino,44,11,800
Bahia,Feminino,53,5,0
Bahia,Masculino,28,16,1525
Bahia,Feminino,44,12,400
Bahia,Masculino,41,2,0
Bahia,Masculino,57,1,0
Bahia,Feminino,22,12,400
Bahia,Masculino,32,6,400
Bahia,Feminino,44,12,1014
Bahia,Masculino,53,12,1600
Bahia,Masculino,53,12,1500
Bahia,Masculino,33,10,788
Bahia,Masculino,37,4,788
Bahia,Masculino,44,12,600
Bahia,Feminino,26,12,841
Bahia,Feminino,52,16,1122
Bahia,Feminino,33,13,1640
Bahia,Masculino,60,12,1100
Bahia,Feminino,51,4,800
Bahia,Masculino,50,4,1200
Bahia,Masculino,61,12,927
Bahia,Masculino,23,12,1800
Bahia,Masculino,55,2,1000
Bahia,Feminino,20,12,788
Bahia,Masculino,36,12,3500
Bahia,Feminino,53,16,6000
Bahia,Masculino,38,12,1500
Bahia,Masculino,35,15,4000
Bahia,Masculino,29,1,1800
Bahia,Feminino,27,11,30
Bahia,Feminino,25,1,1200
Bahia,Masculino,30,8,800
Bahia,Masculino,32,12,0
Bahia,Masculino,35,13,788
Bahia,Feminino,34,12,788
Bahia,Masculino,42,12,5000
Bahia,Masculino,40,6,788
Bahia,Feminino,31,12,788
Bahia,Masculino,42,12,800
Bahia,Feminino,50,8,850
Bahia,Masculino,36,9,500
Bahia,Masculino,30,8,2500
Bahia,Masculino,34,3,700
Bahia,Feminino,36,12,200
Bahia,Masculino,34,13,600
Bahia,Masculino,37,12,4000
Bahia,Masculino,37,12,2000
Bahia,Masculino,37,12,1680
Bahia,Masculino,46,6,1500
Bahia,Feminino,48,9,750
Bahia,Feminino,37,9,550
Bahia,Feminino,46,12,788
Bahia,Masculino,48,1,788
Bahia,Feminino,33,12,900
Bahia,Feminino,52,16,800
Bahia,Feminino,43,6,788
Bahia,Feminino,50,13,788
Bahia,Masculino,35,12,4500
Bahia,Masculino,45,7,788
Bahia,Masculino,33,12,1100
Bahia,Feminino,42,8,700
Bahia,Masculino,50,2,700
Bahia,Masculino,33,7,788
Bahia,Masculino,56,7,1800
Bahia,Feminino,43,12,788
Bahia,Masculino,48,2,788
Bahia,Masculino,37,3,755
Bahia,Masculino,26,12,900
Bahia,Masculino,51,7,50
Bahia,Feminino,76,6,0
Bahia,Masculino,65,5,100
Bahia,Masculino,57,2,2500
Bahia,Masculino,46,1,600
Bahia,Masculino,37,6,800
Bahia,Masculino,42,9,1500
Bahia,Masculino,30,12,500
Bahia,Masculino,39,12,300
Bahia,Feminino,57,5,788
Bahia,Masculino,31,12,1000
Bahia,Masculino,23,10,600
Bahia,Masculino,32,12,1100
Bahia,Masculino,33,9,250
Bahia,Feminino,51,12,1500
Bahia,Feminino,43,7,788
Bahia,Masculino,35,8,1800
Bahia,Masculino,40,12,1300
Bahia,Masculino,36,12,788
Bahia,Masculino,80,1,0
Bahia,Feminino,28,12,788
Bahia,Feminino,35,12,788
Bahia,Masculino,30,12,1350
Bahia,Masculino,33,6,1200
Bahia,Masculino,40,12,1014
Bahia,Masculino,53,5,1100
Bahia,Masculino,40,16,1300
Bahia,Masculino,40,1,0
Bahia,Feminino,54,1,400
Bahia,Masculino,24,12,1171
Bahia,Masculino,33,8,788
Bahia,Masculino,30,1,250
Bahia,Masculino,24,12,1800
Bahia,Masculino,48,12,1500
Bahia,Feminino,34,12,788
Bahia,Masculino,35,12,788
Bahia,Masculino,64,1,0
Bahia,Masculino,53,5,200
Bahia,Masculino,71,4,0
Bahia,Feminino,59,6,460
Bahia,Masculino,37,6,800
Bahia,Masculino,40,4,3000
Bahia,Feminino,43,12,972
Bahia,Masculino,31,11,1000
Bahia,Masculino,33,8,1200
Bahia,Feminino,60,1,300
Bahia,Masculino,67,1,860
Bahia,Masculino,31,3,800
Bahia,Feminino,56,16,2000
Bahia,Masculino,67,3,150
Bahia,Feminino,53,3,250
Bahia,Masculino,48,12,1900
Bahia,Feminino,28,8,788
Bahia,Masculino,63,1,1000
Bahia,Masculino,37,7,1200
Bahia,Masculino,52,1,600
Bahia,Masculino,65,1,1500
Bahia,Masculino,71,1,480
Bahia,Feminino,66,4,100
Bahia,Masculino,57,1,1200
Bahia,Feminino,49,12,210
Bahia,Masculino,51,1,800
Bahia,Masculino,47,8,2000
Bahia,Masculino,68,1,200
Bahia,Masculino,53,1,450
Bahia,Feminino,64,1,0
Bahia,Feminino,50,5,200
Bahia,Feminino,74,2,0
Bahia,Masculino,24,12,550
Bahia,Feminino,42,11,788
Bahia,Masculino,25,12,1200
Bahia,Masculino,30,7,600
Bahia,Feminino,50,8,788
Bahia,Feminino,31,12,788
Bahia,Feminino,45,12,1500
Bahia,Masculino,50,12,900
Bahia,Feminino,48,5,200
Bahia,Masculino,55,7,788
Bahia,Masculino,26,12,800
Bahia,Feminino,61,6,200
Bahia,Masculino,33,2,790
Bahia,Masculino,47,6,600
Bahia,Masculino,40,12,500
Bahia,Masculino,29,11,850
Bahia,Masculino,46,12,700
Bahia,Feminino,35,6,400
Bahia,Masculino,48,12,2200
Bahia,Masculino,35,11,3020
Bahia,Masculino,33,13,1600
Bahia,Masculino,58,6,2020
Bahia,Feminino,54,6,900
Bahia,Feminino,35,1,788
Bahia,Masculino,37,12,1400
Bahia,Masculino,32,9,120
Bahia,Masculino,51,12,2200
Bahia,Masculino,23,6,600
Bahia,Masculino,42,16,3000
Bahia,Masculino,60,9,600
Bahia,Masculino,34,9,0
Bahia,Feminino,38,5,788
Bahia,Feminino,40,2,788
Bahia,Masculino,49,3,700
Bahia,Masculino,44,1,1000
Bahia,Masculino,46,6,300
Bahia,Masculino,42,12,1200
Bahia,Masculino,42,8,1300
Bahia,Masculino,22,11,864
Bahia,Masculino,57,2,788
Bahia,Feminino,31,4,150
Bahia,Masculino,54,6,1100
Bahia,Masculino,42,12,600
Bahia,Feminino,46,12,450
Bahia,Feminino,41,6,800
Bahia,Masculino,41,12,1357
Bahia,Masculino,35,10,837
Bahia,Masculino,29,12,1100
Bahia,Masculino,40,12,1280
Bahia,Masculino,32,12,1500
Bahia,Masculino,50,4,750
Bahia,Masculino,59,5,2200
Bahia,Feminino,46,12,788
Bahia,Feminino,55,12,788
Bahia,Masculino,48,12,1500
Bahia,Feminino,38,12,500
Bahia,Feminino,26,12,700
Bahia,Feminino,60,12,1000
Bahia,Masculino,27,12,4000
Bahia,Feminino,36,14,670
Bahia,Masculino,41,6,300
Bahia,Masculino,50,12,3000
Bahia,Masculino,19,6,700
Bahia,Masculino,52,12,3000
Bahia,Feminino,55,2,788
Bahia,Feminino,39,9,1200
Bahia,Masculino,56,12,1300
Bahia,Feminino,28,12,800
Bahia,Feminino,29,12,850
Bahia,Masculino,33,5,788
Bahia,Masculino,40,9,1800
Bahia,Masculino,55,12,1000
Bahia,Feminino,44,12,2660
Bahia,Feminino,42,1,200
Bahia,Masculino,55,4,900
Bahia,Masculino,34,9,700
Bahia,Masculino,35,12,788
Bahia,Feminino,39,12,108
Bahia,Masculino,41,12,1200
Bahia,Masculino,38,5,1100
Bahia,Feminino,49,12,788
Bahia,Masculino,38,16,2000
Bahia,Feminino,36,8,788
Bahia,Masculino,53,1,788
Bahia,Masculino,29,7,1000
Bahia,Feminino,36,9,600
Bahia,Feminino,26,10,200
Bahia,Feminino,29,12,1000
Bahia,Masculino,36,7,800
Bahia,Masculino,45,12,1000
Bahia,Masculino,27,6,788
Bahia,Masculino,50,6,200
Bahia,Masculino,57,12,1100
Bahia,Masculino,83,1,150
Bahia,Masculino,26,4,600
Bahia,Masculino,36,6,100
Bahia,Feminino,46,12,800
Bahia,Masculino,26,12,788
Bahia,Masculino,27,6,420
Bahia,Feminino,48,12,1100
Bahia,Feminino,40,10,800
Bahia,Masculino,39,12,1100
Bahia,Feminino,25,12,1085
Bahia,Masculino,36,10,2800
Bahia,Masculino,44,12,788
Bahia,Masculino,42,12,1100
Bahia,Masculino,55,4,1000
Bahia,Masculino,41,12,1350
Bahia,Masculino,35,12,1350
Bahia,Masculino,46,9,1200
Bahia,Feminino,60,1,0
Bahia,Masculino,20,9,700
Bahia,Feminino,27,12,500
Bahia,Masculino,40,12,2300
Bahia,Masculino,32,7,800
Bahia,Masculino,58,11,1400
Bahia,Masculino,32,16,850
Bahia,Masculino,47,12,2000
Bahia,Feminino,53,5,150
Bahia,Masculino,40,7,700
Bahia,Masculino,39,12,1500
Bahia,Masculino,33,12,788
Bahia,Masculino,47,8,788
Bahia,Feminino,29,14,1480
Bahia,Masculino,28,9,2500
Bahia,Feminino,39,12,788
Bahia,Masculino,57,1,500
Bahia,Masculino,40,9,900
Bahia,Feminino,33,6,560
Bahia,Feminino,37,12,1200
Bahia,Feminino,45,12,3200
Bahia,Masculino,36,12,5000
Bahia,Feminino,37,14,1600
Bahia,Feminino,51,5,150
Bahia,Masculino,34,16,2200
Bahia,Masculino,50,3,600
Bahia,Masculino,30,5,788
Bahia,Masculino,51,5,300
Bahia,Masculino,50,12,788
Bahia,Masculino,33,14,2000
Bahia,Feminino,59,12,0
Bahia,Masculino,45,5,80
Bahia,Masculino,33,7,600
Bahia,Feminino,30,12,788
Bahia,Masculino,35,1,660
Bahia,Masculino,29,5,300
Bahia,Masculino,59,1,600
Bahia,Masculino,55,3,750
Bahia,Masculino,33,8,1600
Bahia,Masculino,25,12,1000
Bahia,Masculino,64,4,1000
Bahia,Masculino,28,12,900
Bahia,Masculino,31,10,788
Bahia,Masculino,37,12,1100
Bahia,Masculino,49,4,1096
Bahia,Feminino,30,5,600
Bahia,Masculino,31,12,1200
Bahia,Masculino,24,9,800
Bahia,Feminino,31,12,788
Bahia,Masculino,39,2,1800
Bahia,Feminino,47,16,788
Bahia,Masculino,18,6,300
Bahia,Feminino,36,16,2364
Bahia,Masculino,39,8,5000
Bahia,Feminino,54,8,788
Bahia,Masculino,66,6,70
Bahia,Masculino,38,11,788
Bahia,Masculino,56,6,788
Bahia,Feminino,49,5,800
Bahia,Masculino,53,16,100
Bahia,Masculino,61,7,2000
Bahia,Masculino,47,5,1000
Bahia,Feminino,28,16,850
Bahia,Masculino,32,12,788
Bahia,Masculino,54,16,3700
Bahia,Masculino,42,4,1500
Bahia,Masculino,39,8,700
Bahia,Masculino,58,4,1042
Bahia,Masculino,48,12,788
Bahia,Masculino,47,12,2020
Bahia,Masculino,28,12,788
Bahia,Masculino,62,1,1250
Bahia,Masculino,49,3,300
Bahia,Masculino,31,12,700
Bahia,Masculino,36,2,300
Bahia,Feminino,60,1,0
Bahia,Feminino,57,16,4000
Bahia,Masculino,51,1,560
Bahia,Masculino,51,6,800
Bahia,Feminino,53,4,200
Bahia,Masculino,21,12,788
Bahia,Masculino,40,12,1200
Bahia,Masculino,78,1,788
Bahia,Masculino,51,12,1600
Bahia,Feminino,44,5,700
Bahia,Feminino,43,13,790
Bahia,Feminino,33,5,480
Bahia,Feminino,39,13,849
Bahia,Masculino,37,12,860
Bahia,Masculino,73,13,3000
Bahia,Masculino,39,13,1500
Bahia,Feminino,34,12,400
Bahia,Masculino,36,5,200
Bahia,Masculino,34,16,2500
Bahia,Feminino,30,12,400
Bahia,Feminino,28,11,300
Bahia,Feminino,45,16,1200
Bahia,Masculino,44,11,2600
Bahia,Masculino,33,12,5000
Bahia,Masculino,25,12,900
Bahia,Feminino,52,6,788
Bahia,Masculino,67,12,2000
Bahia,Feminino,35,12,800
Bahia,Masculino,52,5,1100
Bahia,Feminino,47,5,788
Bahia,Masculino,31,12,1300
Bahia,Masculino,59,8,1200
Bahia,Masculino,40,6,788
Bahia,Feminino,33,11,500
Bahia,Feminino,58,2,250
Bahia,Masculino,42,9,1900
Bahia,Masculino,61,9,6000
Bahia,Feminino,30,12,1000
Bahia,Masculino,55,7,2000
Bahia,Feminino,39,16,2000
Bahia,Feminino,50,12,1050
Bahia,Masculino,31,12,1500
Bahia,Masculino,67,4,150
Bahia,Feminino,34,4,788
Bahia,Feminino,23,5,300
Bahia,Masculino,29,9,788
Bahia,Masculino,30,1,1100
Bahia,Masculino,22,11,788
Bahia,Masculino,60,5,2500
Bahia,Masculino,39,12,2000
Bahia,Masculino,79,3,15000
Bahia,Feminino,27,8,200
Bahia,Masculino,47,8,1400
Bahia,Feminino,40,16,788
Bahia,Masculino,38,9,1800
Bahia,Masculino,53,15,2000
Bahia,Masculino,27,9,900
Bahia,Feminino,47,1,788
Bahia,Feminino,26,10,850
Bahia,Masculino,54,9,2500
Bahia,Feminino,26,10,788
Bahia,Masculino,50,7,1200
Bahia,Masculino,22,12,1500
Bahia,Feminino,47,5,788
Bahia,Masculino,25,12,906
Bahia,Feminino,29,11,788
Bahia,Masculino,27,12,840
Bahia,Masculino,48,2,2000
Bahia,Feminino,23,12,500
Bahia,Masculino,21,6,840
Bahia,Masculino,34,6,600
Bahia,Masculino,22,12,1200
Bahia,Masculino,44,6,1050
Bahia,Feminino,55,12,1000
Bahia,Feminino,53,12,1500
Bahia,Masculino,49,6,815
Bahia,Masculino,54,11,1200
Bahia,Feminino,57,12,1200
Bahia,Masculino,52,12,2000
Bahia,Masculino,40,9,5000
Bahia,Masculino,39,1,788
Bahia,Masculino,42,1,700
Bahia,Masculino,43,4,788
Bahia,Masculino,46,9,1800
Bahia,Masculino,49,1,788
Bahia,Masculino,52,1,1300
Bahia,Masculino,46,3,1148
Bahia,Feminino,30,5,600
Bahia,Feminino,35,7,90
Bahia,Masculino,31,12,2500
Bahia,Feminino,52,6,800
Bahia,Masculino,58,1,300
Bahia,Feminino,51,2,100
Bahia,Masculino,32,4,800
Bahia,Feminino,30,10,788
Bahia,Masculino,33,5,800
Bahia,Feminino,44,16,1250
Bahia,Masculino,34,9,1150
Bahia,Masculino,27,4,2300
Bahia,Masculino,60,1,0
Bahia,Masculino,58,1,780
Bahia,Feminino,67,1,0
Bahia,Feminino,38,6,30
Bahia,Masculino,53,2,800
Bahia,Masculino,32,12,820
Bahia,Feminino,45,12,788
Bahia,Masculino,28,5,200
Bahia,Masculino,50,1,400
Bahia,Feminino,33,12,960
Bahia,Masculino,55,9,1014
Bahia,Masculino,61,3,150
Bahia,Masculino,40,5,788
Bahia,Masculino,23,9,240
Bahia,Masculino,36,12,400
Bahia,Masculino,45,12,2300
Bahia,Masculino,39,1,560
Bahia,Masculino,45,1,690
Bahia,Masculino,55,3,600
Bahia,Masculino,63,2,0
Bahia,Masculino,48,1,200
Bahia,Masculino,53,8,200
Bahia,Feminino,40,12,800
Bahia,Masculino,55,5,200
Bahia,Masculino,38,12,200
Bahia,Masculino,56,9,1200
Bahia,Feminino,43,1,150
Bahia,Masculino,49,1,500
Bahia,Masculino,45,6,788
Bahia,Masculino,50,12,600
Bahia,Feminino,53,5,400
Bahia,Masculino,27,4,788
Bahia,Masculino,48,1,300
Bahia,Masculino,29,12,500
Bahia,Masculino,53,1,480
Bahia,Masculino,39,3,180
Bahia,Masculino,83,5,0
Bahia,Masculino,36,12,900
Bahia,Masculino,34,7,500
Bahia,Masculino,66,4,800
Bahia,Masculino,19,3,400
Bahia,Feminino,30,12,3000
Bahia,Feminino,68,1,100
Bahia,Feminino,42,6,240
Bahia,Masculino,55,16,0
Bahia,Feminino,75,1,0
Bahia,Masculino,32,1,788
Bahia,Masculino,35,4,100
Bahia,Masculino,38,5,1000
Bahia,Masculino,20,12,788
Bahia,Feminino,48,7,788
Bahia,Masculino,41,12,4800
Bahia,Feminino,49,8,200
Bahia,Feminino,50,10,1000
Bahia,Masculino,30,12,2000
Bahia,Masculino,39,6,600
Bahia,Feminino,29,12,788
Bahia,Feminino,29,16,2500
