UF,Sexo,Idade,Anos de Estudo,Renda
Rondônia,Masculino,60,9,1400
Rondônia,Feminino,25,12,390
Rondônia,Masculino,49,3,788
Rondônia,Feminino,54,1,400
Rondônia,Masculino,37,7,1500
Rondônia,Masculino,40,8,1600
Rondônia,Masculino,45,16,3000
Rondônia,Masculino,45,12,10000
Rondônia,Feminino,32,12,1400
Rondônia,Feminino,36,12,1400
Rondônia,Masculino,36,12,1700
Rondônia,Feminino,51,12,1500
Rondônia,Masculino,26,12,1200
Rondônia,Masculino,25,13,1000
Rondônia,Masculino,27,12,1200
Rondônia,Masculino,28,12,1600
Rondônia,Feminino,37,11,950
Rondônia,Masculino,26,11,1500
Rondônia,Masculino,27,11,1500
Rondônia,Masculino,41,16,4000
Rondônia,Masculino,32,16,6000
Rondônia,Masculino,52,15,2200
Rondônia,Masculino,35,16,4000
Rondônia,Masculino,50,1,1000
Rondônia,Masculino,53,1,1400
Rondônia,Feminino,32,5,788
Rondônia,Masculino,55,1,1000
Rondônia,Masculino,35,5,1500
Rondônia,Feminino,43,12,1100
Rondônia,Masculino,51,9,1200
Rondônia,Masculino,37,9,2580
Rondônia,Masculino,38,17,1900
Rondônia,Feminino,35,16,2150
Rondônia,Feminino,50,6,300
Rondônia,Masculino,59,5,1300
Rondônia,Masculino,25,12,788
Rondônia,Masculino,41,5,1440
Rondônia,Masculino,38,5,850
Rondônia,Masculino,32,15,7800
Rondônia,Masculino,45,5,1200
Rondônia,Masculino,29,6,400
Rondônia,Feminino,30,7,550
Rondônia,Feminino,36,12,1200
Rondônia,Masculino,25,12,1500
Rondônia,Masculino,26,6,1100
Rondônia,Feminino,44,6,900
Rondônia,Masculino,36,13,1400
Rondônia,Feminino,36,16,5000
Rondônia,Masculino,32,12,1490
Rondônia,Masculino,57,3,2300
Rondônia,Feminino,36,12,300
Rondônia,Masculino,46,10,160
Rondônia,Masculino,39,4,688
Rondônia,Masculino,60,9,0
Rondônia,Masculino,55,9,8000
Rondônia,Masculino,42,12,6000
Rondônia,Masculino,38,12,850
Rondônia,Masculino,34,16,5000
Rondônia,Feminino,49,12,400
Rondônia,Feminino,32,6,200
Rondônia,Masculino,52,3,800
Rondônia,Masculino,43,12,1600
Rondônia,Masculino,37,6,1600
Rondônia,Masculino,67,1,1000
Rondônia,Masculino,77,1,250
Rondônia,Masculino,64,4,1000
Rondônia,Masculino,57,3,1200
Rondônia,Masculino,43,13,1200
Rondônia,Masculino,64,5,3000
Rondônia,Masculino,52,1,2500
Rondônia,Feminino,26,15,1000
Rondônia,Masculino,24,16,1300
Rondônia,Feminino,31,6,500
Rondônia,Masculino,41,5,1500
Rondônia,Masculino,44,6,1900
Rondônia,Feminino,62,10,300
Rondônia,Feminino,43,1,600
Rondônia,Feminino,26,12,1920
Rondônia,Masculino,39,1,788
Rondônia,Masculino,51,2,2500
Rondônia,Masculino,55,7,1800
Rondônia,Masculino,39,12,800
Rondônia,Feminino,39,6,788
Rondônia,Feminino,45,1,1800
Rondônia,Feminino,38,5,0
Rondônia,Masculino,54,1,1500
Rondônia,Masculino,39,1,1200
Rondônia,Masculino,58,1,750
Rondônia,Feminino,23,9,300
Rondônia,Feminino,43,10,788
Rondônia,Masculino,38,6,400
Rondônia,Masculino,37,1,788
Rondônia,Feminino,59,4,1500
Rondônia,Masculino,50,7,1500
Rondônia,Masculino,44,12,1400
Rondônia,Masculino,27,12,1000
Rondônia,Feminino,36,12,800
Rondônia,Masculino,37,7,800
Rondônia,Masculino,49,12,700
Rondônia,Masculino,55,8,900
Rondônia,Feminino,52,12,788
Rondônia,Feminino,38,1,400
Rondônia,Feminino,66,16,2000
Rondônia,Feminino,31,15,300
Rondônia,Feminino,49,12,1300
Rondônia,Masculino,45,8,1500
Rondônia,Masculino,54,3,1200
Rondônia,Masculino,72,1,1500
Rondônia,Masculino,70,1,400
Rondônia,Masculino,50,6,350
Rondônia,Masculino,61,5,0
Rondônia,Masculino,53,1,788
Rondônia,Masculino,38,6,800
Rondônia,Masculino,72,1,0
Rondônia,Masculino,49,2,0
Rondônia,Masculino,42,9,3500
Rondônia,Masculino,18,10,800
Rondônia,Feminino,23,14,850
Rondônia,Masculino,37,9,850
Rondônia,Masculino,19,9,1500
Rondônia,Masculino,35,9,1000
Rondônia,Masculino,33,12,1200
Rondônia,Feminino,34,10,800
Rondônia,Masculino,36,6,2000
Rondônia,Feminino,33,16,2000
Rondônia,Masculino,58,1,800
Rondônia,Feminino,46,9,788
Rondônia,Masculino,56,4,1300
Rondônia,Masculino,34,12,2500
Rondônia,Masculino,28,6,1000
Rondônia,Masculino,27,12,3500
Rondônia,Masculino,28,4,800
Rondônia,Masculino,32,9,1600
Rondônia,Masculino,36,8,1700
Rondônia,Masculino,39,7,2000
Rondônia,Masculino,45,16,1000
Rondônia,Masculino,26,12,1400
Rondônia,Masculino,44,16,1200
Rondônia,Masculino,40,5,1500
Rondônia,Masculino,41,6,900
Rondônia,Masculino,40,5,2000
Rondônia,Masculino,44,12,900
Rondônia,Masculino,51,1,2000
Rondônia,Masculino,35,4,900
Rondônia,Masculino,22,1,788
Rondônia,Masculino,44,4,900
Rondônia,Masculino,31,9,1500
Rondônia,Masculino,22,12,788
Rondônia,Feminino,26,10,788
Rondônia,Masculino,56,12,2800
Rondônia,Masculino,53,9,788
Rondônia,Masculino,37,1,788
Rondônia,Masculino,25,14,1500
Rondônia,Masculino,63,9,3000
Rondônia,Masculino,36,12,1200
Rondônia,Feminino,32,13,2000
Rondônia,Masculino,47,7,2500
Rondônia,Feminino,45,16,1150
Rondônia,Masculino,46,6,1200
Rondônia,Masculino,47,12,2500
Rondônia,Masculino,52,9,10000
Rondônia,Feminino,23,7,788
Rondônia,Masculino,29,16,1900
Rondônia,Masculino,40,16,7500
Rondônia,Masculino,58,12,3310
Rondônia,Masculino,28,5,900
Rondônia,Masculino,52,1,800
Rondônia,Masculino,38,6,3500
Rondônia,Masculino,22,12,1000
Rondônia,Feminino,59,5,250
Rondônia,Masculino,40,4,1300
Rondônia,Masculino,20,9,1500
Rondônia,Feminino,58,16,2000
Rondônia,Masculino,51,12,7000
Rondônia,Masculino,62,12,6000
Rondônia,Masculino,54,12,1200
Rondônia,Feminino,51,12,780
Rondônia,Masculino,22,11,2000
Rondônia,Masculino,21,7,1400
Rondônia,Masculino,47,16,1800
Rondônia,Feminino,38,6,900
Rondônia,Masculino,68,1,600
Rondônia,Masculino,57,16,4200
Rondônia,Feminino,47,13,150
Rondônia,Masculino,53,16,7000
Rondônia,Masculino,44,12,800
Rondônia,Masculino,29,12,1000
Rondônia,Feminino,50,6,2000
Rondônia,Feminino,47,5,870
Rondônia,Masculino,33,7,1200
Rondônia,Masculino,63,1,200
Rondônia,Feminino,37,11,1100
Rondônia,Feminino,34,10,200
Rondônia,Masculino,36,4,1200
Rondônia,Masculino,56,2,1070
Rondônia,Masculino,59,1,350
Rondônia,Masculino,20,8,500
Rondônia,Masculino,41,10,500
Rondônia,Feminino,50,4,788
Rondônia,Feminino,59,9,400
Rondônia,Masculino,36,4,788
Rondônia,Masculino,40,12,1300
Rondônia,Masculino,52,5,200
Rondônia,Masculino,29,11,788
Rondônia,Masculino,43,12,1000
Rondônia,Masculino,43,6,788
Rondônia,Feminino,39,9,788
Rondônia,Masculino,56,8,4500
Rondônia,Masculino,61,3,788
Rondônia,Masculino,57,8,350
Rondônia,Masculino,38,12,920
Rondônia,Masculino,34,5,4800
Rondônia,Masculino,31,12,3000
Rondônia,Masculino,34,11,1500
Rondônia,Masculino,35,9,1300
Rondônia,Masculino,21,12,1200
Rondônia,Feminino,30,5,1400
Rondônia,Masculino,52,5,1000
Rondônia,Feminino,57,10,1000
Rondônia,Masculino,31,15,2500
Rondônia,Masculino,58,5,200
Rondônia,Masculino,34,7,1270
Rondônia,Masculino,49,4,788
Rondônia,Feminino,38,9,1500
Rondônia,Masculino,27,11,45000
Rondônia,Masculino,38,12,1200
Rondônia,Masculino,48,9,1100
Rondônia,Masculino,44,9,150
Rondônia,Masculino,60,2,1500
Rondônia,Masculino,42,12,3500
Rondônia,Masculino,58,1,100
Rondônia,Masculino,35,7,750
Rondônia,Masculino,58,1,1500
Rondônia,Masculino,46,11,1000
Rondônia,Masculino,33,1,900
Rondônia,Masculino,43,4,1500
Rondônia,Masculino,52,1,788
Rondônia,Masculino,25,6,788
Rondônia,Masculino,54,9,2000
Rondônia,Masculino,50,12,2000
Rondônia,Feminino,44,9,788
Rondônia,Masculino,46,5,1290
Rondônia,Masculino,34,9,1500
Rondônia,Masculino,38,16,1200
Rondônia,Masculino,39,12,2500
Rondônia,Masculino,51,5,1800
Rondônia,Feminino,56,5,1000
Rondônia,Masculino,25,12,1700
Rondônia,Feminino,45,9,300
Rondônia,Masculino,33,10,5000
Rondônia,Feminino,31,12,900
Rondônia,Masculino,28,6,788
Rondônia,Feminino,44,12,788
Rondônia,Masculino,43,14,2500
Rondônia,Feminino,63,1,788
Rondônia,Masculino,43,5,788
Rondônia,Masculino,41,12,3800
Rondônia,Masculino,38,3,1250
Rondônia,Masculino,53,13,600
Rondônia,Masculino,35,9,1400
Rondônia,Masculino,24,6,800
Rondônia,Masculino,24,3,788
Rondônia,Masculino,31,5,1300
Rondônia,Masculino,37,5,788
Rondônia,Masculino,29,11,788
Rondônia,Masculino,37,14,9166
Rondônia,Masculino,60,5,800
Rondônia,Masculino,41,9,1800
Rondônia,Masculino,53,5,2000
Rondônia,Masculino,51,7,1500
Rondônia,Feminino,40,12,1200
Rondônia,Masculino,31,12,2930
Rondônia,Feminino,36,12,788
Rondônia,Feminino,25,16,3000
Rondônia,Masculino,45,5,1180
Rondônia,Feminino,25,10,1024
Rondônia,Feminino,56,9,1500
Rondônia,Masculino,51,5,1500
Rondônia,Feminino,36,12,4000
Rondônia,Masculino,36,10,876
Rondônia,Feminino,28,7,788
Rondônia,Feminino,35,6,1050
Rondônia,Masculino,52,5,2000
Rondônia,Feminino,35,12,924
Rondônia,Feminino,53,5,950
Rondônia,Masculino,45,2,1300
Rondônia,Masculino,28,16,1100
Rondônia,Masculino,57,7,500
Rondônia,Masculino,64,12,3500
Rondônia,Feminino,29,10,150
Rondônia,Masculino,61,4,0
Rondônia,Masculino,40,4,2000
Rondônia,Feminino,35,16,2800
Rondônia,Feminino,53,9,800
Rondônia,Feminino,27,12,1500
Rondônia,Feminino,39,5,900
Rondônia,Feminino,43,5,500
Rondônia,Feminino,48,5,600
Rondônia,Feminino,41,8,1100
Rondônia,Masculino,45,5,2000
Rondônia,Masculino,18,6,1300
Rondônia,Feminino,44,9,788
Rondônia,Masculino,45,4,1800
Rondônia,Masculino,76,1,700
Rondônia,Masculino,48,5,1800
Rondônia,Masculino,36,3,960
Rondônia,Feminino,43,12,1200
Rondônia,Masculino,52,9,1200
Rondônia,Masculino,57,7,4000
Rondônia,Feminino,36,12,1500
Rondônia,Feminino,33,12,2800
Rondônia,Feminino,49,9,2000
Rondônia,Masculino,35,9,788
Rondônia,Masculino,39,6,500
Rondônia,Masculino,17,8,1500
Rondônia,Feminino,38,12,788
Rondônia,Masculino,24,10,150
Rondônia,Masculino,38,8,1500
Rondônia,Masculino,79,2,788
Rondônia,Feminino,41,15,1800
Rondônia,Masculino,49,1,788
Rondônia,Masculino,32,16,2000
Rondônia,Masculino,38,16,7000
Rondônia,Feminino,38,12,1700
Rondônia,Feminino,36,12,800
Rondônia,Feminino,48,12,1600
Rondônia,Masculino,41,12,2100
Rondônia,Feminino,62,16,5000
Rondônia,Masculino,30,12,788
Rondônia,Masculino,32,12,788
Rondônia,Masculino,55,12,3500
Rondônia,Feminino,49,9,1000
Rondônia,Masculino,61,9,3000
Rondônia,Feminino,52,9,1200
Rondônia,Masculino,36,16,2000
Rondônia,Masculino,60,9,1200
Rondônia,Feminino,39,12,1500
Rondônia,Masculino,28,9,4000
Rondônia,Feminino,67,1,350
Rondônia,Masculino,53,9,800
Rondônia,Masculino,41,12,3500
Rondônia,Masculino,56,9,400
Rondônia,Feminino,38,16,3000
Rondônia,Masculino,55,16,1700
Rondônia,Masculino,27,12,954
Rondônia,Masculino,48,12,5000
Rondônia,Masculino,27,1,1500
Rondônia,Masculino,35,16,6700
Rondônia,Feminino,40,12,800
Rondônia,Masculino,32,16,2300
Rondônia,Feminino,37,12,1000
Rondônia,Masculino,41,10,788
Rondônia,Masculino,59,1,2000
Rondônia,Masculino,20,16,900
Rondônia,Masculino,65,8,1800
Rondônia,Masculino,27,12,3800
Rondônia,Feminino,46,16,3500
Rondônia,Masculino,40,5,700
Rondônia,Feminino,43,7,1100
Rondônia,Masculino,28,12,1600
Rondônia,Masculino,22,15,3500
Rondônia,Feminino,53,15,3500
Rondônia,Masculino,67,9,2000
Rondônia,Masculino,50,16,9000
Rondônia,Feminino,63,16,1600
Rondônia,Feminino,45,16,6000
Rondônia,Feminino,51,12,2000
Rondônia,Feminino,43,12,1200
Rondônia,Feminino,39,16,1800
Rondônia,Feminino,29,12,788
Rondônia,Masculino,37,12,3000
Rondônia,Masculino,35,12,1500
Rondônia,Masculino,41,12,1800
Rondônia,Masculino,26,13,1000
Rondônia,Masculino,27,11,1500
Rondônia,Feminino,35,12,1570
Rondônia,Masculino,30,12,2000
Rondônia,Masculino,57,16,7000
Rondônia,Feminino,51,16,4500
Rondônia,Masculino,24,14,3000
Rondônia,Masculino,30,16,6000
Rondônia,Feminino,28,9,900
Rondônia,Masculino,37,9,1200
Rondônia,Masculino,35,12,3600
Rondônia,Feminino,25,12,2000
Rondônia,Masculino,35,5,1222
Rondônia,Masculino,50,8,1150
Rondônia,Masculino,58,9,2000
Rondônia,Feminino,49,3,500
Rondônia,Masculino,36,10,900
Rondônia,Masculino,34,12,1500
Rondônia,Masculino,48,12,1200
Rondônia,Feminino,37,12,840
Rondônia,Feminino,51,16,1900
Rondônia,Masculino,62,9,1600
Rondônia,Masculino,34,1,1200
Rondônia,Masculino,34,16,3000
Rondônia,Feminino,45,9,1000
Rondônia,Masculino,42,12,1007
Rondônia,Feminino,34,16,2000
Rondônia,Feminino,28,16,2600
Rondônia,Feminino,61,7,200
Rondônia,Feminino,28,12,600
Rondônia,Masculino,48,16,3000
Rondônia,Feminino,35,9,400
Rondônia,Masculino,46,15,3000
Rondônia,Masculino,50,16,900
Rondônia,Feminino,18,12,1000
Rondônia,Masculino,44,12,2200
Rondônia,Masculino,41,12,1300
Rondônia,Masculino,30,7,3300
Rondônia,Masculino,41,5,1600
Rondônia,Feminino,60,1,780
Rondônia,Masculino,51,3,1800
Rondônia,Feminino,48,9,1200
Rondônia,Masculino,23,12,1300
Rondônia,Feminino,40,9,1500
Rondônia,Feminino,47,9,788
Rondônia,Masculino,21,12,1200
Rondônia,Feminino,31,16,2800
Rondônia,Feminino,49,4,800
Rondônia,Masculino,58,8,2000
Rondônia,Feminino,49,12,2200
Rondônia,Masculino,64,7,2500
Rondônia,Masculino,43,12,4000
Rondônia,Masculino,34,12,3000
Rondônia,Masculino,70,8,1100
Rondônia,Feminino,31,10,1200
Rondônia,Feminino,40,16,2400
Rondônia,Masculino,52,7,2500
Rondônia,Masculino,56,12,3000
Rondônia,Masculino,25,12,1500
Rondônia,Feminino,21,13,1150
Rondônia,Feminino,36,13,1050
Rondônia,Masculino,22,9,1400
Rondônia,Feminino,25,9,820
Rondônia,Masculino,32,11,1200
Rondônia,Masculino,26,12,1800
Rondônia,Masculino,25,12,1300
Rondônia,Feminino,46,12,1500
Rondônia,Masculino,43,13,1800
Rondônia,Masculino,53,6,1800
Rondônia,Feminino,54,12,1400
Rondônia,Masculino,22,6,1200
Rondônia,Masculino,30,12,2365
Rondônia,Masculino,51,6,2200
Rondônia,Feminino,49,16,4500
Rondônia,Masculino,31,6,1500
Rondônia,Masculino,27,6,1500
Rondônia,Feminino,30,12,3000
Rondônia,Feminino,35,8,788
Rondônia,Masculino,30,12,2000
Rondônia,Masculino,37,5,1500
Rondônia,Feminino,50,9,1000
Rondônia,Feminino,48,15,1000
Rondônia,Feminino,36,9,1300
Rondônia,Masculino,33,12,788
Rondônia,Masculino,55,12,3000
Rondônia,Masculino,38,2,1700
Rondônia,Masculino,37,12,1800
Rondônia,Masculino,40,16,5500
Rondônia,Feminino,22,10,788
Rondônia,Feminino,49,9,900
Rondônia,Feminino,44,5,700
Rondônia,Masculino,54,9,780
Rondônia,Feminino,53,9,788
Rondônia,Feminino,42,5,850
Rondônia,Feminino,59,6,300
Rondônia,Masculino,36,12,3000
Rondônia,Feminino,39,12,1200
Rondônia,Masculino,40,12,2000
Rondônia,Feminino,37,8,800
Rondônia,Masculino,43,10,1150
Rondônia,Masculino,46,12,1400
Rondônia,Masculino,32,10,1300
Rondônia,Masculino,35,12,900
Rondônia,Masculino,35,12,2400
Rondônia,Masculino,22,10,1200
Rondônia,Masculino,35,12,1900
Rondônia,Masculino,28,11,1600
Rondônia,Masculino,36,16,5000
Rondônia,Masculino,54,9,5000
Rondônia,Feminino,53,16,6800
Rondônia,Feminino,27,16,2200
Rondônia,Masculino,29,12,3000
Rondônia,Masculino,51,12,3000
Rondônia,Feminino,18,8,1000
Rondônia,Feminino,43,9,3000
Rondônia,Masculino,41,8,1200
Rondônia,Masculino,25,12,1300
Rondônia,Masculino,51,5,1200
Rondônia,Masculino,30,12,2100
Rondônia,Masculino,77,1,0
Rondônia,Feminino,27,6,35
Rondônia,Masculino,20,9,1300
Rondônia,Masculino,58,1,700
Rondônia,Masculino,33,6,800
Rondônia,Feminino,39,5,300
Rondônia,Feminino,50,1,200
Rondônia,Masculino,30,12,788
Rondônia,Masculino,59,9,2000
Rondônia,Masculino,51,12,3800
Rondônia,Feminino,60,6,1000
Rondônia,Masculino,29,12,5000
Rondônia,Feminino,24,12,1600
Rondônia,Feminino,56,6,1500
Rondônia,Masculino,62,3,900
Rondônia,Masculino,47,12,3000
Rondônia,Masculino,45,6,500
Rondônia,Masculino,57,4,1500
Rondônia,Masculino,38,15,5000
Rondônia,Masculino,40,16,1200
Rondônia,Masculino,39,16,1200
Rondônia,Masculino,35,5,1200
Rondônia,Masculino,42,1,3500
Rondônia,Feminino,46,10,1200
Rondônia,Masculino,30,15,3500
Rondônia,Feminino,52,16,3500
Rondônia,Masculino,26,8,1400
Rondônia,Masculino,50,2,1600
Rondônia,Masculino,56,12,1400
Rondônia,Masculino,59,9,5000
Rondônia,Feminino,56,6,1000
Rondônia,Feminino,24,14,1500
Rondônia,Masculino,44,5,920
Rondônia,Masculino,42,5,788
Rondônia,Masculino,28,15,2000
Rondônia,Feminino,59,6,1100
Rondônia,Feminino,36,13,600
Rondônia,Masculino,45,5,1000
Rondônia,Feminino,33,12,1200
Rondônia,Masculino,42,8,1200
Rondônia,Feminino,39,16,9000
Rondônia,Masculino,33,1,1200
Rondônia,Masculino,57,12,1000
Rondônia,Masculino,54,1,1500
Rondônia,Masculino,65,4,600
Rondônia,Masculino,43,7,788
Rondônia,Masculino,51,5,788
Rondônia,Masculino,66,1,500
Rondônia,Masculino,23,9,788
Rondônia,Masculino,49,16,400
Rondônia,Masculino,45,1,350
Rondônia,Masculino,38,6,1200
Rondônia,Masculino,34,5,300
Rondônia,Masculino,43,5,700
Rondônia,Feminino,41,6,788
Rondônia,Masculino,37,12,1500
Rondônia,Feminino,26,12,830
Rondônia,Masculino,53,12,2000
Rondônia,Masculino,42,5,500
Rondônia,Masculino,33,16,3000
Rondônia,Masculino,37,2,550
Rondônia,Masculino,28,6,1380
Rondônia,Masculino,34,9,1200
Rondônia,Feminino,43,12,3500
Rondônia,Masculino,45,6,2000
Rondônia,Masculino,27,16,2800
Rondônia,Feminino,42,15,788
Rondônia,Masculino,29,12,3000
Rondônia,Feminino,40,4,400
Rondônia,Feminino,59,16,2000
Rondônia,Feminino,28,14,1000
Rondônia,Masculino,54,13,833
Rondônia,Masculino,26,12,1500
Rondônia,Masculino,33,9,6000
Rondônia,Masculino,49,2,1950
Rondônia,Masculino,44,12,4000
Rondônia,Masculino,36,16,2000
Rondônia,Masculino,47,2,2500
Rondônia,Masculino,56,1,2000
Rondônia,Masculino,65,12,2160
Rondônia,Feminino,49,12,1000
Rondônia,Feminino,38,12,1100
Rondônia,Masculino,55,7,1576
Rondônia,Masculino,23,12,1500
Rondônia,Feminino,19,10,876
Rondônia,Masculino,55,5,1500
Rondônia,Masculino,74,12,915
Rondônia,Masculino,28,12,3000
Rondônia,Masculino,58,4,1500
Rondônia,Masculino,40,12,950
Rondônia,Masculino,52,6,2500
Rondônia,Masculino,25,3,500
Rondônia,Masculino,28,8,1500
Rondônia,Masculino,32,12,4000
Rondônia,Masculino,50,16,5000
Rondônia,Masculino,48,3,788
Rondônia,Masculino,49,9,788
Rondônia,Masculino,37,8,1200
Rondônia,Feminino,34,12,3000
Rondônia,Masculino,21,12,1490
Rondônia,Feminino,32,5,800
Rondônia,Feminino,47,12,1000
Rondônia,Masculino,33,12,1500
Rondônia,Masculino,41,13,1000
Rondônia,Masculino,57,6,1500
Rondônia,Masculino,43,12,3000
Rondônia,Masculino,41,5,1200
Rondônia,Masculino,44,11,3000
Rondônia,Masculino,50,5,788
Rondônia,Masculino,40,6,6000
Rondônia,Masculino,36,1,800
Rondônia,Feminino,39,8,788
Rondônia,Masculino,47,12,3000
Rondônia,Masculino,34,12,788
Rondônia,Masculino,25,12,1500
Rondônia,Feminino,30,5,360
Rondônia,Masculino,32,12,1000
Rondônia,Masculino,43,13,1200
Rondônia,Masculino,26,12,1200
Rondônia,Masculino,42,1,1000
Rondônia,Masculino,37,6,850
Rondônia,Masculino,43,4,1782
Rondônia,Masculino,37,10,1500
Rondônia,Masculino,27,8,1600
Rondônia,Masculino,34,4,1300
Rondônia,Masculino,50,2,700
Rondônia,Masculino,68,3,0
Rondônia,Masculino,53,5,1350
Rondônia,Masculino,55,1,800
Rondônia,Masculino,35,5,450
Rondônia,Masculino,41,4,500
Rondônia,Masculino,50,3,800
Rondônia,Masculino,27,12,1000
Rondônia,Masculino,50,8,2000
Rondônia,Masculino,36,6,1000
Rondônia,Masculino,35,12,3000
Rondônia,Masculino,49,6,1000
Rondônia,Masculino,45,9,700
Rondônia,Masculino,33,3,700
Rondônia,Feminino,41,12,800
Rondônia,Masculino,58,16,4500
Rondônia,Feminino,53,16,1200
Rondônia,Feminino,53,9,1200
Rondônia,Feminino,52,5,950
Rondônia,Masculino,37,4,800
Rondônia,Masculino,59,2,300
Rondônia,Masculino,55,9,1000
Rondônia,Masculino,43,4,900
Rondônia,Feminino,26,12,300
Rondônia,Masculino,54,5,1500
Rondônia,Masculino,36,12,800
Rondônia,Masculino,41,12,1000
Rondônia,Masculino,37,12,1000
Rondônia,Masculino,36,12,1200
Rondônia,Feminino,38,17,500
Rondônia,Masculino,48,1,800
Rondônia,Masculino,76,3,2500
Rondônia,Masculino,44,3,500
Rondônia,Feminino,36,12,788
Rondônia,Masculino,40,12,2000
Rondônia,Feminino,38,9,788
Rondônia,Masculino,26,7,1200
Rondônia,Masculino,25,12,1100
Rondônia,Masculino,68,1,1200
Rondônia,Masculino,50,1,1000
Rondônia,Masculino,57,1,300
Rondônia,Feminino,40,12,500
Rondônia,Masculino,58,5,800
Rondônia,Masculino,84,9,1500
Rondônia,Masculino,56,6,1000
Rondônia,Masculino,33,4,900
Rondônia,Masculino,38,12,1050
Rondônia,Masculino,36,12,788
Rondônia,Masculino,45,5,2000
Rondônia,Masculino,26,5,788
Rondônia,Masculino,49,13,1350
Rondônia,Masculino,46,4,500
Rondônia,Masculino,57,6,2500
Rondônia,Masculino,20,12,800
Rondônia,Masculino,47,16,400
Rondônia,Feminino,52,2,0
Rondônia,Masculino,58,3,3000
Rondônia,Masculino,85,3,0
Rondônia,Feminino,21,9,300
Rondônia,Masculino,48,5,950
Rondônia,Masculino,41,16,990
Rondônia,Masculino,32,12,1500
Rondônia,Masculino,55,3,800
Rondônia,Masculino,41,5,500
Rondônia,Masculino,45,1,777
Rondônia,Feminino,58,5,0
Rondônia,Feminino,31,12,200
Rondônia,Masculino,61,4,0
Rondônia,Masculino,39,10,0
Rondônia,Masculino,51,5,1000
Rondônia,Masculino,46,7,375
Rondônia,Masculino,21,12,1500
Rondônia,Masculino,57,1,650
Rondônia,Masculino,47,12,2500
Rondônia,Masculino,56,4,400
Rondônia,Masculino,49,9,2500
Rondônia,Masculino,37,9,1800
Rondônia,Masculino,31,12,500
Rondônia,Masculino,28,9,700
Rondônia,Feminino,38,12,815
Rondônia,Masculino,29,12,2500
Rondônia,Masculino,44,3,2500
Rondônia,Masculino,34,5,500
Rondônia,Masculino,29,8,3000
Rondônia,Masculino,42,6,1000
Rondônia,Feminino,61,1,200
Rondônia,Masculino,40,9,800
Rondônia,Masculino,31,8,500
Rondônia,Masculino,59,5,2000
Rondônia,Masculino,55,2,1800
Rondônia,Masculino,59,3,600
Rondônia,Masculino,65,3,1200
Rondônia,Masculino,20,5,788
Rondônia,Masculino,35,9,1300
Rondônia,Masculino,39,3,2000
Rondônia,Masculino,31,9,2000
Rondônia,Masculino,39,13,2300
Rondônia,Masculino,50,4,5000
Rondônia,Masculino,22,12,1000
Rondônia,Masculino,48,2,1200
Rondônia,Feminino,60,16,2200
Rondônia,Masculino,31,12,1400
Rondônia,Masculino,43,3,1500
Rondônia,Masculino,48,7,1200
Rondônia,Masculino,42,4,788
Rondônia,Masculino,36,2,950
Rondônia,Masculino,37,6,788
Rondônia,Masculino,48,8,788
