UF,Sexo,Idade,Anos de Estudo,Renda
Minas Gerais,Masculino,41,11,2000
Minas Gerais,Masculino,44,12,2000
Minas Gerais,Masculino,46,8,2000
Minas Gerais,Masculino,41,6,980
Minas Gerais,Masculino,60,1,1200
Minas Gerais,Masculino,53,6,900
Minas Gerais,Masculino,30,12,1000
Minas Gerais,Masculino,31,12,1700
Minas Gerais,Masculino,60,8,2500
Minas Gerais,Masculino,30,12,14000
Minas Gerais,Masculino,34,12,1300
Minas Gerais,Masculino,48,9,30000
Minas Gerais,Masculino,53,16,2500
Minas Gerais,Masculino,46,12,1300
Minas Gerais,Masculino,51,5,1000
Minas Gerais,Masculino,63,5,2500
Minas Gerais,Masculino,40,1,2400
Minas Gerais,Masculino,41,8,1700
Minas Gerais,Masculino,31,10,800
Minas Gerais,Masculino,66,5,2000
Minas Gerais,Masculino,31,13,788
Minas Gerais,Masculino,41,9,3000
Minas Gerais,Masculino,53,7,2000
Minas Gerais,Masculino,55,12,6000
Minas Gerais,Masculino,47,16,5000
Minas Gerais,Masculino,47,8,2000
Minas Gerais,Masculino,56,5,2415
Minas Gerais,Masculino,42,3,1200
Minas Gerais,Masculino,50,12,2000
Minas Gerais,Masculino,51,9,1680
Minas Gerais,Masculino,47,9,1500
Minas Gerais,Masculino,51,5,3000
Minas Gerais,Masculino,47,12,3000
Minas Gerais,Masculino,29,12,1500
Minas Gerais,Masculino,64,5,1900
Minas Gerais,Masculino,60,12,788
Minas Gerais,Masculino,37,17,1200
Minas Gerais,Masculino,32,9,2000
Minas Gerais,Masculino,36,12,1200
Minas Gerais,Masculino,35,11,1200
Minas Gerais,Masculino,49,16,10000
Minas Gerais,Masculino,42,9,3000
Minas Gerais,Masculino,56,12,4000
Minas Gerais,Masculino,37,12,1000
Minas Gerais,Masculino,42,8,1600
Minas Gerais,Masculino,27,9,1600
Minas Gerais,Masculino,58,5,788
Minas Gerais,Masculino,48,5,4000
Minas Gerais,Masculino,28,15,2500
Minas Gerais,Masculino,46,8,500
Minas Gerais,Masculino,63,1,1200
Minas Gerais,Masculino,38,13,2000
Minas Gerais,Masculino,27,12,1300
Minas Gerais,Masculino,23,6,1300
Minas Gerais,Masculino,25,12,1900
Minas Gerais,Masculino,37,9,890
Minas Gerais,Masculino,37,8,1200
Minas Gerais,Masculino,41,12,3200
Minas Gerais,Masculino,54,5,1026
Minas Gerais,Masculino,50,4,788
Minas Gerais,Masculino,29,3,788
Minas Gerais,Masculino,33,7,500
Minas Gerais,Masculino,32,7,2000
Minas Gerais,Masculino,38,9,900
Minas Gerais,Masculino,41,12,2300
Minas Gerais,Masculino,47,2,500
Minas Gerais,Masculino,47,16,2900
Minas Gerais,Masculino,46,5,1000
Minas Gerais,Masculino,40,9,6000
Minas Gerais,Masculino,49,9,788
Minas Gerais,Masculino,41,1,0
Minas Gerais,Masculino,61,5,450
Minas Gerais,Masculino,49,6,788
Minas Gerais,Masculino,65,5,0
Minas Gerais,Masculino,60,3,500
Minas Gerais,Masculino,45,9,1200
Minas Gerais,Masculino,17,12,788
Minas Gerais,Masculino,55,5,150
Minas Gerais,Masculino,59,5,1300
Minas Gerais,Masculino,41,2,788
Minas Gerais,Masculino,43,4,788
Minas Gerais,Masculino,46,5,1000
Minas Gerais,Masculino,41,5,1200
Minas Gerais,Masculino,49,5,2300
Minas Gerais,Masculino,62,5,2200
Minas Gerais,Masculino,48,16,3000
Minas Gerais,Masculino,23,8,1000
Minas Gerais,Masculino,47,6,1800
Minas Gerais,Masculino,40,15,2300
Minas Gerais,Masculino,40,6,1100
Minas Gerais,Masculino,33,7,1400
Minas Gerais,Masculino,33,12,950
Minas Gerais,Masculino,36,13,3000
Minas Gerais,Masculino,38,8,1050
Minas Gerais,Masculino,38,8,1200
Minas Gerais,Masculino,32,16,3800
Minas Gerais,Masculino,33,12,1100
Minas Gerais,Masculino,37,12,3000
Minas Gerais,Masculino,54,9,8000
Minas Gerais,Masculino,58,3,1700
Minas Gerais,Masculino,39,12,1500
Minas Gerais,Masculino,33,16,3900
Minas Gerais,Masculino,25,12,3000
Minas Gerais,Masculino,45,12,5000
Minas Gerais,Masculino,41,12,788
Minas Gerais,Masculino,63,1,788
Minas Gerais,Masculino,53,8,2000
Minas Gerais,Masculino,76,9,300
Minas Gerais,Masculino,43,8,2800
Minas Gerais,Masculino,38,9,4000
Minas Gerais,Masculino,36,10,4200
Minas Gerais,Masculino,45,12,4500
Minas Gerais,Masculino,34,16,5000
Minas Gerais,Masculino,36,8,2700
Minas Gerais,Masculino,25,12,3000
Minas Gerais,Masculino,39,6,1300
Minas Gerais,Masculino,37,16,2000
Minas Gerais,Masculino,24,9,1040
Minas Gerais,Masculino,32,15,3300
Minas Gerais,Masculino,48,16,788
Minas Gerais,Masculino,50,9,1800
Minas Gerais,Masculino,30,9,2500
Minas Gerais,Masculino,30,9,2000
Minas Gerais,Masculino,30,12,900
Minas Gerais,Masculino,38,7,1000
Minas Gerais,Masculino,50,6,1000
Minas Gerais,Masculino,33,12,2000
Minas Gerais,Masculino,45,9,1600
Minas Gerais,Masculino,50,2,800
Minas Gerais,Masculino,25,15,2100
Minas Gerais,Masculino,51,5,2000
Minas Gerais,Masculino,76,5,0
Minas Gerais,Masculino,28,7,1098
Minas Gerais,Masculino,48,5,1200
Minas Gerais,Masculino,39,1,1480
Minas Gerais,Masculino,76,1,0
Minas Gerais,Masculino,56,5,2000
Minas Gerais,Masculino,53,2,1000
Minas Gerais,Masculino,64,11,0
Minas Gerais,Masculino,64,4,0
Minas Gerais,Masculino,41,6,788
Minas Gerais,Masculino,66,5,0
Minas Gerais,Masculino,51,5,950
Minas Gerais,Masculino,47,5,800
Minas Gerais,Masculino,33,12,1500
Minas Gerais,Masculino,55,5,0
Minas Gerais,Masculino,69,9,2400
Minas Gerais,Masculino,70,5,4000
Minas Gerais,Masculino,59,5,1200
Minas Gerais,Masculino,54,12,1576
Minas Gerais,Masculino,58,5,4000
Minas Gerais,Masculino,33,15,2500
Minas Gerais,Masculino,68,3,0
Minas Gerais,Masculino,43,16,1400
Minas Gerais,Masculino,47,6,1300
Minas Gerais,Masculino,52,9,2100
Minas Gerais,Masculino,48,4,1600
Minas Gerais,Masculino,38,5,1182
Minas Gerais,Masculino,36,12,2364
Minas Gerais,Masculino,41,9,2500
Minas Gerais,Masculino,38,6,1200
Minas Gerais,Masculino,39,3,788
Minas Gerais,Masculino,43,9,900
Minas Gerais,Masculino,28,9,1130
Minas Gerais,Masculino,62,5,500
Minas Gerais,Masculino,34,16,4100
Minas Gerais,Masculino,58,12,1576
Minas Gerais,Masculino,45,6,1745
Minas Gerais,Masculino,48,5,3000
Minas Gerais,Masculino,59,4,2000
Minas Gerais,Masculino,77,3,600
Minas Gerais,Masculino,40,4,800
Minas Gerais,Masculino,69,5,5000
Minas Gerais,Masculino,47,9,2200
Minas Gerais,Masculino,58,1,600
Minas Gerais,Masculino,37,10,2000
Minas Gerais,Masculino,35,12,2250
Minas Gerais,Masculino,61,4,1182
Minas Gerais,Masculino,35,6,2360
Minas Gerais,Masculino,42,5,2000
Minas Gerais,Masculino,61,7,1200
Minas Gerais,Masculino,38,5,3500
Minas Gerais,Masculino,33,9,1600
Minas Gerais,Masculino,50,9,1500
Minas Gerais,Masculino,39,4,1750
Minas Gerais,Masculino,52,6,1320
Minas Gerais,Masculino,26,7,820
Minas Gerais,Masculino,59,4,1750
Minas Gerais,Masculino,30,9,1220
Minas Gerais,Masculino,37,12,1520
Minas Gerais,Masculino,49,5,2100
Minas Gerais,Masculino,53,16,4860
Minas Gerais,Masculino,42,8,1540
Minas Gerais,Masculino,33,9,1800
Minas Gerais,Masculino,58,1,1230
Minas Gerais,Masculino,67,4,1150
Minas Gerais,Masculino,63,9,1500
Minas Gerais,Masculino,50,10,1100
Minas Gerais,Masculino,56,9,2400
Minas Gerais,Masculino,49,3,1700
Minas Gerais,Masculino,53,9,788
Minas Gerais,Masculino,46,7,1550
Minas Gerais,Masculino,46,9,2540
Minas Gerais,Masculino,28,12,950
Minas Gerais,Masculino,41,12,2050
Minas Gerais,Masculino,58,14,1350
Minas Gerais,Masculino,38,12,1150
Minas Gerais,Masculino,34,12,2330
Minas Gerais,Masculino,73,4,788
Minas Gerais,Masculino,47,8,6150
Minas Gerais,Masculino,54,12,2050
Minas Gerais,Masculino,63,12,10120
Minas Gerais,Masculino,71,2,0
Minas Gerais,Masculino,46,5,950
Minas Gerais,Masculino,31,16,10500
Minas Gerais,Masculino,35,16,1576
Minas Gerais,Masculino,55,12,3000
Minas Gerais,Masculino,53,13,1600
Minas Gerais,Masculino,52,16,45000
Minas Gerais,Masculino,41,12,5800
Minas Gerais,Masculino,50,16,12500
Minas Gerais,Masculino,60,16,1500
Minas Gerais,Masculino,61,16,1500
Minas Gerais,Masculino,41,9,1500
Minas Gerais,Masculino,31,16,2500
Minas Gerais,Masculino,52,13,2600
Minas Gerais,Masculino,30,16,2500
Minas Gerais,Masculino,42,12,1500
Minas Gerais,Masculino,49,5,300
Minas Gerais,Masculino,58,9,2400
Minas Gerais,Masculino,32,12,1570
Minas Gerais,Masculino,50,11,1200
Minas Gerais,Masculino,33,15,1500
Minas Gerais,Masculino,50,16,19000
Minas Gerais,Masculino,45,12,15000
Minas Gerais,Masculino,31,16,5000
Minas Gerais,Masculino,46,8,2000
Minas Gerais,Masculino,45,8,1350
Minas Gerais,Masculino,61,3,850
Minas Gerais,Masculino,35,12,1300
Minas Gerais,Masculino,26,12,1200
Minas Gerais,Masculino,18,9,500
Minas Gerais,Masculino,35,9,2040
Minas Gerais,Masculino,34,12,4098
Minas Gerais,Masculino,38,16,1800
Minas Gerais,Masculino,67,5,350
Minas Gerais,Masculino,38,16,7000
Minas Gerais,Masculino,52,7,2752
Minas Gerais,Masculino,34,5,788
Minas Gerais,Masculino,46,5,400
Minas Gerais,Masculino,50,9,3200
Minas Gerais,Masculino,33,3,600
Minas Gerais,Masculino,49,7,910
Minas Gerais,Masculino,37,12,0
Minas Gerais,Masculino,36,11,900
Minas Gerais,Masculino,65,5,1000
Minas Gerais,Masculino,58,12,800
Minas Gerais,Masculino,36,12,1500
Minas Gerais,Masculino,46,12,1200
Minas Gerais,Masculino,51,3,850
Minas Gerais,Masculino,43,5,1240
Minas Gerais,Masculino,33,5,1040
Minas Gerais,Masculino,43,6,250
Minas Gerais,Masculino,48,7,1020
Minas Gerais,Masculino,49,1,1576
Minas Gerais,Masculino,50,9,1500
Minas Gerais,Masculino,63,5,900
Minas Gerais,Masculino,55,2,1800
Minas Gerais,Masculino,48,13,4700
Minas Gerais,Masculino,41,12,788
Minas Gerais,Masculino,42,10,1800
Minas Gerais,Masculino,48,9,1500
Minas Gerais,Masculino,39,4,1200
Minas Gerais,Masculino,46,3,500
Minas Gerais,Masculino,43,12,4300
Minas Gerais,Masculino,64,5,0
Minas Gerais,Masculino,29,12,1200
Minas Gerais,Masculino,21,12,788
Minas Gerais,Masculino,34,5,12000
Minas Gerais,Masculino,46,8,1500
Minas Gerais,Masculino,52,1,900
Minas Gerais,Masculino,21,8,811
Minas Gerais,Masculino,52,12,1570
Minas Gerais,Masculino,36,16,1100
Minas Gerais,Masculino,42,13,1500
Minas Gerais,Masculino,33,4,836
Minas Gerais,Masculino,29,8,811
Minas Gerais,Masculino,64,1,788
Minas Gerais,Masculino,55,11,1500
Minas Gerais,Masculino,53,12,3000
Minas Gerais,Masculino,31,16,10000
Minas Gerais,Masculino,56,16,7882
Minas Gerais,Masculino,26,16,3000
Minas Gerais,Masculino,40,16,2000
Minas Gerais,Masculino,36,15,1500
Minas Gerais,Masculino,30,12,1500
Minas Gerais,Masculino,50,3,1800
Minas Gerais,Masculino,43,2,0
Minas Gerais,Masculino,37,9,2000
Minas Gerais,Masculino,45,12,2000
Minas Gerais,Masculino,56,5,1200
Minas Gerais,Masculino,27,9,1500
Minas Gerais,Masculino,69,5,900
Minas Gerais,Masculino,50,9,1900
Minas Gerais,Masculino,36,9,1000
Minas Gerais,Masculino,43,12,1200
Minas Gerais,Masculino,32,6,5000
Minas Gerais,Masculino,39,9,1100
Minas Gerais,Masculino,33,5,1500
Minas Gerais,Masculino,25,4,400
Minas Gerais,Masculino,36,16,1800
Minas Gerais,Masculino,31,12,1900
Minas Gerais,Masculino,53,9,800
Minas Gerais,Masculino,37,6,1400
Minas Gerais,Masculino,37,5,1200
Minas Gerais,Masculino,34,7,920
Minas Gerais,Masculino,30,5,800
Minas Gerais,Masculino,34,16,1500
Minas Gerais,Masculino,49,6,1500
Minas Gerais,Masculino,34,12,1000
Minas Gerais,Masculino,32,12,3200
Minas Gerais,Masculino,47,11,900
Minas Gerais,Masculino,40,12,900
Minas Gerais,Masculino,57,5,2100
Minas Gerais,Masculino,49,4,850
Minas Gerais,Masculino,36,11,788
Minas Gerais,Masculino,39,9,1000
Minas Gerais,Masculino,46,5,788
Minas Gerais,Masculino,47,12,788
Minas Gerais,Masculino,41,7,1400
Minas Gerais,Masculino,34,12,1300
Minas Gerais,Masculino,51,9,1200
Minas Gerais,Masculino,48,12,1300
Minas Gerais,Masculino,24,9,1200
Minas Gerais,Masculino,21,12,788
Minas Gerais,Masculino,36,9,1500
Minas Gerais,Masculino,40,13,6000
Minas Gerais,Masculino,45,16,3000
Minas Gerais,Masculino,58,4,1120
Minas Gerais,Masculino,31,12,1300
Minas Gerais,Masculino,44,8,3000
Minas Gerais,Masculino,30,13,1630
Minas Gerais,Masculino,28,12,2300
Minas Gerais,Masculino,40,3,2600
Minas Gerais,Masculino,58,1,2300
Minas Gerais,Masculino,35,12,2000
Minas Gerais,Masculino,37,3,0
Minas Gerais,Masculino,53,1,1500
Minas Gerais,Masculino,33,12,0
Minas Gerais,Masculino,48,5,788
Minas Gerais,Masculino,34,9,788
Minas Gerais,Masculino,36,5,1000
Minas Gerais,Masculino,32,6,1200
Minas Gerais,Masculino,68,4,1803
Minas Gerais,Masculino,36,9,1300
Minas Gerais,Masculino,35,12,1033
Minas Gerais,Masculino,54,5,900
Minas Gerais,Masculino,40,7,1600
Minas Gerais,Masculino,42,9,1300
Minas Gerais,Masculino,39,1,1000
Minas Gerais,Masculino,36,12,2300
Minas Gerais,Masculino,39,8,1000
Minas Gerais,Masculino,68,1,700
Minas Gerais,Masculino,35,6,1200
Minas Gerais,Masculino,65,5,2000
Minas Gerais,Masculino,33,7,1400
Minas Gerais,Masculino,35,6,1800
Minas Gerais,Masculino,62,9,950
Minas Gerais,Masculino,45,16,6000
Minas Gerais,Masculino,29,10,788
Minas Gerais,Masculino,48,1,2450
Minas Gerais,Masculino,54,5,850
Minas Gerais,Masculino,53,5,1000
Minas Gerais,Masculino,33,12,4300
Minas Gerais,Masculino,36,5,800
Minas Gerais,Masculino,29,8,1600
Minas Gerais,Masculino,44,9,1350
Minas Gerais,Masculino,31,12,2100
Minas Gerais,Masculino,39,1,1500
Minas Gerais,Masculino,42,6,2400
Minas Gerais,Masculino,50,8,788
Minas Gerais,Masculino,33,16,1300
Minas Gerais,Masculino,21,9,1000
Minas Gerais,Masculino,41,4,2000
Minas Gerais,Masculino,37,7,4000
Minas Gerais,Masculino,55,4,1100
Minas Gerais,Masculino,49,9,1300
Minas Gerais,Masculino,36,16,6000
Minas Gerais,Masculino,63,5,1470
Minas Gerais,Masculino,37,6,1000
Minas Gerais,Masculino,42,9,2000
Minas Gerais,Masculino,36,9,788
Minas Gerais,Masculino,36,4,1200
Minas Gerais,Masculino,76,5,0
Minas Gerais,Masculino,34,7,1500
Minas Gerais,Masculino,58,12,500
Minas Gerais,Masculino,31,14,1500
Minas Gerais,Masculino,62,1,0
Minas Gerais,Masculino,36,5,800
Minas Gerais,Masculino,59,6,0
Minas Gerais,Masculino,48,7,2000
Minas Gerais,Masculino,34,16,4000
Minas Gerais,Masculino,43,13,2000
Minas Gerais,Masculino,40,4,1600
Minas Gerais,Masculino,52,5,300
Minas Gerais,Masculino,68,4,400
Minas Gerais,Masculino,50,4,250
Minas Gerais,Masculino,24,8,300
Minas Gerais,Masculino,36,5,1250
Minas Gerais,Masculino,55,5,1000
Minas Gerais,Masculino,40,6,1600
Minas Gerais,Masculino,54,5,800
Minas Gerais,Masculino,49,5,750
Minas Gerais,Masculino,43,5,1000
Minas Gerais,Masculino,60,4,500
Minas Gerais,Masculino,55,5,800
Minas Gerais,Masculino,40,5,900
Minas Gerais,Masculino,46,3,500
Minas Gerais,Masculino,65,1,600
Minas Gerais,Masculino,25,6,1000
Minas Gerais,Masculino,67,1,1000
Minas Gerais,Masculino,43,6,3000
Minas Gerais,Masculino,69,5,2500
Minas Gerais,Masculino,48,5,1100
Minas Gerais,Masculino,33,7,600
Minas Gerais,Masculino,81,1,0
Minas Gerais,Masculino,50,13,1200
Minas Gerais,Masculino,83,3,0
Minas Gerais,Masculino,27,15,788
Minas Gerais,Masculino,23,9,1000
Minas Gerais,Masculino,37,5,1000
Minas Gerais,Masculino,44,5,1500
Minas Gerais,Masculino,57,5,650
Minas Gerais,Masculino,54,5,400
Minas Gerais,Masculino,43,5,800
Minas Gerais,Masculino,64,7,500
Minas Gerais,Masculino,40,1,550
Minas Gerais,Masculino,50,16,500
Minas Gerais,Masculino,36,16,1850
Minas Gerais,Masculino,55,6,300
Minas Gerais,Masculino,44,5,500
Minas Gerais,Masculino,22,8,788
Minas Gerais,Masculino,48,1,0
Minas Gerais,Masculino,67,4,0
Minas Gerais,Masculino,49,1,1000
Minas Gerais,Masculino,48,3,500
Minas Gerais,Masculino,42,7,1000
Minas Gerais,Masculino,65,5,700
Minas Gerais,Masculino,34,15,2000
Minas Gerais,Masculino,42,9,1600
Minas Gerais,Masculino,32,12,2320
Minas Gerais,Masculino,53,12,9000
Minas Gerais,Masculino,66,6,1000
Minas Gerais,Masculino,33,11,2900
Minas Gerais,Masculino,39,9,1550
Minas Gerais,Masculino,34,12,1100
Minas Gerais,Masculino,78,5,1000
Minas Gerais,Masculino,36,12,3000
Minas Gerais,Masculino,44,16,1400
Minas Gerais,Masculino,37,12,1200
Minas Gerais,Masculino,42,11,1650
Minas Gerais,Masculino,43,12,1300
Minas Gerais,Masculino,30,10,2400
Minas Gerais,Masculino,57,6,1500
Minas Gerais,Masculino,33,12,1440
Minas Gerais,Masculino,75,4,400
Minas Gerais,Masculino,29,12,2000
Minas Gerais,Masculino,28,11,1250
Minas Gerais,Masculino,46,8,1250
Minas Gerais,Masculino,57,5,1324
Minas Gerais,Masculino,28,12,3500
Minas Gerais,Masculino,56,5,1108
Minas Gerais,Masculino,64,7,1800
Minas Gerais,Masculino,49,9,1800
Minas Gerais,Masculino,38,8,1000
Minas Gerais,Masculino,48,12,1100
Minas Gerais,Masculino,30,11,1000
Minas Gerais,Masculino,42,10,1500
Minas Gerais,Masculino,36,8,2400
Minas Gerais,Masculino,40,9,800
Minas Gerais,Masculino,54,5,1400
Minas Gerais,Masculino,50,5,1200
Minas Gerais,Masculino,46,15,5000
Minas Gerais,Masculino,53,5,2200
Minas Gerais,Masculino,44,12,2200
Minas Gerais,Masculino,64,5,1200
Minas Gerais,Masculino,43,16,8000
Minas Gerais,Masculino,30,12,1600
Minas Gerais,Masculino,52,12,2037
Minas Gerais,Masculino,45,12,2000
Minas Gerais,Masculino,65,9,1500
Minas Gerais,Masculino,49,9,4000
Minas Gerais,Masculino,43,5,1120
Minas Gerais,Masculino,52,5,3000
Minas Gerais,Masculino,45,6,788
Minas Gerais,Masculino,41,12,1500
Minas Gerais,Masculino,64,6,0
Minas Gerais,Masculino,55,5,800
Minas Gerais,Masculino,48,9,788
Minas Gerais,Masculino,62,5,788
Minas Gerais,Masculino,52,16,2700
Minas Gerais,Masculino,39,8,2500
Minas Gerais,Masculino,50,9,1600
Minas Gerais,Masculino,45,12,2300
Minas Gerais,Masculino,33,9,1700
Minas Gerais,Masculino,24,6,788
Minas Gerais,Masculino,48,1,1200
Minas Gerais,Masculino,43,12,2000
Minas Gerais,Masculino,38,5,1144
Minas Gerais,Masculino,33,12,1200
Minas Gerais,Masculino,49,3,788
Minas Gerais,Masculino,46,9,1100
Minas Gerais,Masculino,19,10,788
Minas Gerais,Masculino,31,5,1000
Minas Gerais,Masculino,45,16,2950
Minas Gerais,Masculino,44,12,4500
Minas Gerais,Masculino,71,5,6000
Minas Gerais,Masculino,58,12,4500
Minas Gerais,Masculino,44,16,7000
Minas Gerais,Masculino,48,16,4500
Minas Gerais,Masculino,23,16,1796
Minas Gerais,Masculino,45,9,1900
Minas Gerais,Masculino,34,16,4061
Minas Gerais,Masculino,46,16,2500
Minas Gerais,Masculino,69,16,1000
Minas Gerais,Masculino,62,12,2500
Minas Gerais,Masculino,40,16,5000
Minas Gerais,Masculino,56,16,10000
Minas Gerais,Masculino,56,16,2000
Minas Gerais,Masculino,55,16,14000
Minas Gerais,Masculino,85,2,600
Minas Gerais,Masculino,36,13,4000
Minas Gerais,Masculino,50,12,1500
Minas Gerais,Masculino,43,12,2700
Minas Gerais,Masculino,43,5,1500
Minas Gerais,Masculino,64,5,1500
Minas Gerais,Masculino,81,4,800
Minas Gerais,Masculino,42,12,1500
Minas Gerais,Masculino,30,11,1200
Minas Gerais,Masculino,63,5,830
Minas Gerais,Masculino,38,5,3500
Minas Gerais,Masculino,53,8,2800
Minas Gerais,Masculino,36,12,1500
Minas Gerais,Masculino,49,16,10000
Minas Gerais,Masculino,46,7,900
Minas Gerais,Masculino,34,12,2400
Minas Gerais,Masculino,74,16,0
Minas Gerais,Masculino,40,12,3400
Minas Gerais,Masculino,49,12,1200
Minas Gerais,Masculino,54,3,2300
Minas Gerais,Masculino,40,10,1500
Minas Gerais,Masculino,34,5,900
Minas Gerais,Masculino,47,7,850
Minas Gerais,Masculino,37,4,1000
Minas Gerais,Masculino,41,4,1000
Minas Gerais,Masculino,41,6,788
Minas Gerais,Masculino,56,16,2000
Minas Gerais,Masculino,51,4,1600
Minas Gerais,Masculino,58,4,3000
Minas Gerais,Masculino,58,16,1500
Minas Gerais,Masculino,69,5,1800
Minas Gerais,Masculino,29,16,1200
Minas Gerais,Masculino,44,5,1600
Minas Gerais,Masculino,33,9,3000
Minas Gerais,Masculino,37,5,1200
Minas Gerais,Masculino,27,16,2200
Minas Gerais,Masculino,55,8,1500
Minas Gerais,Masculino,44,5,1200
Minas Gerais,Masculino,44,5,1100
Minas Gerais,Masculino,28,6,900
Minas Gerais,Masculino,54,8,788
Minas Gerais,Masculino,52,12,788
Minas Gerais,Masculino,29,10,1300
Minas Gerais,Masculino,52,12,1500
Minas Gerais,Masculino,68,3,600
Minas Gerais,Masculino,59,4,788
Minas Gerais,Masculino,35,5,850
Minas Gerais,Masculino,36,9,1400
Minas Gerais,Masculino,50,3,788
Minas Gerais,Masculino,28,8,788
Minas Gerais,Masculino,39,17,1400
Minas Gerais,Masculino,49,5,788
Minas Gerais,Masculino,64,6,700
Minas Gerais,Masculino,64,9,800
Minas Gerais,Masculino,40,5,1000
Minas Gerais,Masculino,26,12,1100
Minas Gerais,Masculino,43,9,1200
Minas Gerais,Masculino,37,12,3000
Minas Gerais,Masculino,57,1,850
Minas Gerais,Masculino,29,8,1380
Minas Gerais,Masculino,67,12,5000
Minas Gerais,Masculino,26,12,2200
Minas Gerais,Masculino,65,5,600
Minas Gerais,Masculino,43,5,1500
Minas Gerais,Masculino,27,12,1300
Minas Gerais,Masculino,50,1,788
Minas Gerais,Masculino,60,1,788
Minas Gerais,Masculino,29,7,788
Minas Gerais,Masculino,27,8,1200
Minas Gerais,Masculino,41,5,1760
Minas Gerais,Masculino,41,3,788
Minas Gerais,Masculino,39,12,788
Minas Gerais,Masculino,38,5,700
Minas Gerais,Masculino,61,9,788
Minas Gerais,Masculino,36,16,4047
Minas Gerais,Masculino,25,9,1000
Minas Gerais,Masculino,47,1,750
Minas Gerais,Masculino,55,1,0
Minas Gerais,Masculino,58,16,10000
Minas Gerais,Masculino,29,12,2000
Minas Gerais,Masculino,37,12,2000
Minas Gerais,Masculino,59,13,1200
Minas Gerais,Masculino,48,12,0
Minas Gerais,Masculino,72,2,0
Minas Gerais,Masculino,64,4,150
Minas Gerais,Masculino,45,9,0
Minas Gerais,Masculino,45,5,0
Minas Gerais,Masculino,40,5,250
Minas Gerais,Masculino,47,2,1200
Minas Gerais,Masculino,62,5,0
Minas Gerais,Masculino,75,5,0
Minas Gerais,Masculino,31,8,1576
Minas Gerais,Masculino,49,16,4000
Minas Gerais,Masculino,24,13,910
Minas Gerais,Masculino,41,3,1300
Minas Gerais,Masculino,33,12,900
Minas Gerais,Masculino,53,5,0
Minas Gerais,Masculino,53,11,6000
Minas Gerais,Masculino,33,1,1000
Minas Gerais,Masculino,41,1,1600
Minas Gerais,Masculino,71,5,0
Minas Gerais,Masculino,78,1,0
Minas Gerais,Masculino,64,16,0
Minas Gerais,Masculino,41,3,800
Minas Gerais,Masculino,81,1,0
Minas Gerais,Masculino,35,12,800
Minas Gerais,Masculino,43,5,788
Minas Gerais,Masculino,46,3,850
Minas Gerais,Masculino,45,13,2500
Minas Gerais,Masculino,32,12,1280
Minas Gerais,Masculino,60,5,788
Minas Gerais,Masculino,64,1,1000
Minas Gerais,Masculino,22,1,980
Minas Gerais,Masculino,52,4,788
Minas Gerais,Masculino,54,2,1000
Minas Gerais,Masculino,48,5,788
Minas Gerais,Masculino,48,5,600
Minas Gerais,Masculino,52,5,1400
Minas Gerais,Masculino,39,3,900
Minas Gerais,Masculino,62,5,788
Minas Gerais,Masculino,55,2,788
Minas Gerais,Masculino,78,4,0
Minas Gerais,Masculino,73,16,600
Minas Gerais,Masculino,54,12,5000
Minas Gerais,Masculino,46,9,2000
Minas Gerais,Masculino,55,16,2000
Minas Gerais,Masculino,51,9,6000
Minas Gerais,Masculino,40,1,1200
Minas Gerais,Masculino,42,12,2700
Minas Gerais,Masculino,49,8,2000
Minas Gerais,Masculino,42,7,6000
Minas Gerais,Masculino,49,9,3000
Minas Gerais,Masculino,52,9,1500
Minas Gerais,Masculino,47,5,600
Minas Gerais,Masculino,37,10,2300
Minas Gerais,Masculino,60,5,1200
Minas Gerais,Masculino,53,12,1000
Minas Gerais,Masculino,63,12,900
Minas Gerais,Masculino,36,4,6000
Minas Gerais,Masculino,47,11,2000
Minas Gerais,Masculino,37,5,5000
Minas Gerais,Masculino,50,9,1400
Minas Gerais,Masculino,56,5,1500
Minas Gerais,Masculino,37,8,788
Minas Gerais,Masculino,21,12,1000
Minas Gerais,Masculino,54,12,1200
Minas Gerais,Masculino,67,5,400
Minas Gerais,Masculino,38,12,1100
Minas Gerais,Masculino,31,12,1200
Minas Gerais,Masculino,35,13,1100
Minas Gerais,Masculino,57,5,988
Minas Gerais,Masculino,52,5,1300
Minas Gerais,Masculino,45,6,1400
Minas Gerais,Masculino,55,5,1200
Minas Gerais,Masculino,43,3,1200
Minas Gerais,Masculino,40,10,2000
Minas Gerais,Masculino,39,6,2000
Minas Gerais,Masculino,64,16,10000
Minas Gerais,Masculino,55,12,7500
Minas Gerais,Masculino,48,16,1800
Minas Gerais,Masculino,36,12,1200
Minas Gerais,Masculino,41,14,6000
Minas Gerais,Masculino,36,7,788
Minas Gerais,Masculino,61,4,1800
Minas Gerais,Masculino,59,5,788
Minas Gerais,Masculino,19,3,800
Minas Gerais,Masculino,46,2,800
Minas Gerais,Masculino,51,4,920
Minas Gerais,Masculino,45,5,900
Minas Gerais,Masculino,62,9,1575
Minas Gerais,Masculino,50,12,1200
Minas Gerais,Masculino,47,12,2000
Minas Gerais,Masculino,54,8,2000
Minas Gerais,Masculino,57,12,1100
Minas Gerais,Masculino,32,12,5000
Minas Gerais,Masculino,50,6,900
Minas Gerais,Masculino,58,1,1400
Minas Gerais,Masculino,29,5,1000
Minas Gerais,Masculino,57,1,1200
