UF,Sexo,Idade,Anos de Estudo,Renda
Ceará,Feminino,52,1,250
Ceará,Feminino,31,11,800
Ceará,Feminino,67,9,788
Ceará,Feminino,43,12,507
Ceará,Feminino,60,2,100
Ceará,Feminino,56,3,1300
Ceará,Feminino,36,16,788
Ceará,Feminino,29,12,790
Ceará,Feminino,35,15,2100
Ceará,Feminino,25,15,850
Ceará,Feminino,52,12,150
Ceará,Feminino,48,14,1300
Ceará,Feminino,33,9,788
Ceará,Feminino,58,6,788
Ceará,Feminino,31,8,788
Ceará,Feminino,22,12,788
Ceará,Feminino,46,9,788
Ceará,Feminino,63,1,0
Ceará,Feminino,42,3,0
Ceará,Feminino,58,12,450
Ceará,Feminino,58,16,788
Ceará,Feminino,50,16,1045
Ceará,Feminino,41,12,3000
Ceará,Feminino,30,12,788
Ceará,Feminino,30,12,150
Ceará,Feminino,66,16,1300
Ceará,Feminino,35,7,300
Ceará,Feminino,56,4,0
Ceará,Feminino,60,1,150
Ceará,Feminino,66,3,100
Ceará,Feminino,36,12,788
Ceará,Feminino,31,16,4700
Ceará,Feminino,33,12,788
Ceará,Feminino,19,12,500
Ceará,Feminino,40,12,788
Ceará,Feminino,35,9,500
Ceará,Feminino,59,9,400
Ceará,Feminino,35,9,400
Ceará,Feminino,28,4,300
Ceará,Feminino,34,12,1100
Ceará,Feminino,23,8,70
Ceará,Feminino,38,7,788
Ceará,Feminino,22,13,788
Ceará,Feminino,35,12,788
Ceará,Feminino,23,9,788
Ceará,Feminino,37,12,2000
Ceará,Feminino,28,16,6500
Ceará,Feminino,43,1,500
Ceará,Feminino,54,12,1300
Ceará,Feminino,38,12,1200
Ceará,Feminino,41,6,300
Ceará,Feminino,34,12,788
Ceará,Feminino,28,11,150
Ceará,Feminino,40,12,350
Ceará,Feminino,51,8,788
Ceará,Feminino,58,12,788
Ceará,Feminino,44,9,150
Ceará,Feminino,49,12,850
Ceará,Feminino,47,1,300
Ceará,Feminino,43,9,100
Ceará,Feminino,39,12,1100
Ceará,Feminino,41,12,840
Ceará,Feminino,59,12,1100
Ceará,Feminino,45,1,120
Ceará,Feminino,60,6,100
Ceará,Feminino,34,16,300
Ceará,Feminino,29,4,200
Ceará,Feminino,27,12,50
Ceará,Feminino,54,12,900
Ceará,Feminino,43,16,2800
Ceará,Feminino,44,16,3000
Ceará,Feminino,41,16,3000
Ceará,Feminino,46,7,788
Ceará,Feminino,38,12,788
Ceará,Feminino,38,16,2300
Ceará,Feminino,32,12,788
Ceará,Feminino,44,7,700
Ceará,Feminino,62,1,788
Ceará,Feminino,37,9,786
Ceará,Feminino,40,5,480
Ceará,Feminino,21,12,820
Ceará,Feminino,45,12,788
Ceará,Feminino,27,16,864
Ceará,Feminino,42,12,788
Ceará,Feminino,41,9,1500
Ceará,Feminino,39,12,788
Ceará,Feminino,26,16,2300
Ceará,Feminino,48,16,3900
Ceará,Feminino,23,15,788
Ceará,Feminino,27,7,250
Ceará,Feminino,28,9,820
Ceará,Feminino,67,2,1000
Ceará,Feminino,34,9,40
Ceará,Feminino,55,7,150
Ceará,Feminino,33,4,500
Ceará,Feminino,35,13,2000
Ceará,Feminino,37,16,1650
Ceará,Feminino,60,5,788
Ceará,Feminino,72,12,0
Ceará,Feminino,74,1,0
Ceará,Feminino,22,12,788
Ceará,Feminino,24,13,2200
Ceará,Feminino,36,12,2500
Ceará,Feminino,30,12,50
Ceará,Feminino,25,8,20
Ceará,Feminino,26,7,150
Ceará,Feminino,32,11,400
Ceará,Feminino,42,17,400
Ceará,Feminino,61,6,788
Ceará,Feminino,37,16,780
Ceará,Feminino,54,7,0
Ceará,Feminino,39,2,0
Rio Grande do Norte,Feminino,24,12,1000
Rio Grande do Norte,Feminino,40,12,788
Rio Grande do Norte,Feminino,51,16,4500
Rio Grande do Norte,Feminino,63,16,3500
Rio Grande do Norte,Feminino,43,12,40
Rio Grande do Norte,Feminino,50,12,500
Rio Grande do Norte,Feminino,40,12,920
Rio Grande do Norte,Feminino,43,10,2500
Rio Grande do Norte,Feminino,44,8,180
Rio Grande do Norte,Feminino,32,12,788
Rio Grande do Norte,Feminino,58,16,1500
Rio Grande do Norte,Feminino,53,12,700
Rio Grande do Norte,Feminino,28,16,1070
Rio Grande do Norte,Feminino,44,12,2500
Rio Grande do Norte,Feminino,68,3,1200
Rio Grande do Norte,Feminino,45,12,1014
Rio Grande do Norte,Feminino,33,16,2200
Rio Grande do Norte,Feminino,21,14,788
Rio Grande do Norte,Feminino,48,16,5000
Rio Grande do Norte,Feminino,38,11,788
Rio Grande do Norte,Feminino,58,6,200
Rio Grande do Norte,Feminino,46,12,3000
Rio Grande do Norte,Feminino,60,6,800
Rio Grande do Norte,Feminino,49,12,1300
Rio Grande do Norte,Feminino,30,1,400
Rio Grande do Norte,Feminino,40,8,700
Rio Grande do Norte,Feminino,46,14,9000
Rio Grande do Norte,Feminino,33,12,1000
Rio Grande do Norte,Feminino,37,15,3600
Rio Grande do Norte,Feminino,57,9,788
Rio Grande do Norte,Feminino,46,16,700
Rio Grande do Norte,Feminino,53,12,2000
Rio Grande do Norte,Feminino,37,16,4000
Rio Grande do Norte,Feminino,73,12,1000
Rio Grande do Norte,Feminino,26,12,830
Rio Grande do Norte,Feminino,66,1,100
Rio Grande do Norte,Feminino,51,16,3100
Rio Grande do Norte,Feminino,29,12,1000
Rio Grande do Norte,Feminino,41,6,788
Rio Grande do Norte,Feminino,47,12,788
Rio Grande do Norte,Feminino,45,16,1200
Rio Grande do Norte,Feminino,24,13,870
Rio Grande do Norte,Feminino,63,7,600
Rio Grande do Norte,Feminino,41,13,2500
Rio Grande do Norte,Feminino,33,16,1020
Rio Grande do Norte,Feminino,28,12,788
Rio Grande do Norte,Feminino,49,16,2100
Rio Grande do Norte,Feminino,36,11,1024
Rio Grande do Norte,Feminino,27,16,2900
Rio Grande do Norte,Feminino,39,13,500
Rio Grande do Norte,Feminino,46,3,0
Rio Grande do Norte,Feminino,48,6,788
Rio Grande do Norte,Feminino,34,16,2500
Rio Grande do Norte,Feminino,27,9,200
Rio Grande do Norte,Feminino,33,12,400
Rio Grande do Norte,Feminino,39,12,200
Rio Grande do Norte,Feminino,28,6,150
Rio Grande do Norte,Feminino,43,1,788
Rio Grande do Norte,Feminino,34,10,394
Rio Grande do Norte,Feminino,64,5,0
Rio Grande do Norte,Feminino,47,3,400
Rio Grande do Norte,Feminino,69,1,0
Rio Grande do Norte,Feminino,33,12,0
Rio Grande do Norte,Feminino,38,8,1000
Rio Grande do Norte,Feminino,42,11,788
Rio Grande do Norte,Feminino,36,7,0
Rio Grande do Norte,Feminino,39,5,700
Rio Grande do Norte,Feminino,40,4,0
Rio Grande do Norte,Feminino,33,12,600
Rio Grande do Norte,Feminino,66,4,500
Rio Grande do Norte,Feminino,52,5,300
Rio Grande do Norte,Feminino,34,16,800
Rio Grande do Norte,Feminino,24,12,500
Rio Grande do Norte,Feminino,62,7,300
Rio Grande do Norte,Feminino,68,11,788
Rio Grande do Norte,Feminino,39,6,500
Rio Grande do Norte,Feminino,33,9,1200
Rio Grande do Norte,Feminino,42,12,788
Rio Grande do Norte,Feminino,63,2,400
Rio Grande do Norte,Feminino,48,2,150
Rio Grande do Norte,Feminino,50,1,200
Rio Grande do Norte,Feminino,52,5,0
Rio Grande do Norte,Feminino,23,8,400
Rio Grande do Norte,Feminino,54,12,300
Rio Grande do Norte,Feminino,40,2,800
Rio Grande do Norte,Feminino,41,12,1500
Rio Grande do Norte,Feminino,64,5,300
Rio Grande do Norte,Feminino,69,9,0
Rio Grande do Norte,Feminino,49,1,100
Rio Grande do Norte,Feminino,32,12,945
Rio Grande do Norte,Feminino,58,9,788
Rio Grande do Norte,Feminino,61,16,2000
Rio Grande do Norte,Feminino,34,13,500
Rio Grande do Norte,Feminino,55,9,0
Rio Grande do Norte,Feminino,31,12,45
Rio Grande do Norte,Feminino,41,1,800
Rio Grande do Norte,Feminino,22,10,200
Rio Grande do Norte,Feminino,33,7,200
Rio Grande do Norte,Feminino,33,9,600
Rio Grande do Norte,Feminino,38,7,788
Rio Grande do Norte,Feminino,25,12,860
Rio Grande do Norte,Feminino,55,4,788
Rio Grande do Norte,Feminino,39,16,1970
Rio Grande do Norte,Feminino,34,13,500
Rio Grande do Norte,Feminino,30,16,1500
Rio Grande do Norte,Feminino,53,7,788
Rio Grande do Norte,Feminino,33,12,788
Rio Grande do Norte,Feminino,42,6,120
Rio Grande do Norte,Feminino,45,9,50
Rio Grande do Norte,Feminino,61,2,360
Rio Grande do Norte,Feminino,31,6,788
Rio Grande do Norte,Feminino,27,12,788
Rio Grande do Norte,Feminino,42,5,0
Rio Grande do Norte,Feminino,37,12,800
Rio Grande do Norte,Feminino,46,9,700
Rio Grande do Norte,Feminino,49,12,2000
Rio Grande do Norte,Feminino,66,16,1500
Rio Grande do Norte,Feminino,43,5,430
Rio Grande do Norte,Feminino,59,1,0
Rio Grande do Norte,Feminino,51,4,0
Rio Grande do Norte,Feminino,50,2,1000
Rio Grande do Norte,Feminino,35,1,788
Rio Grande do Norte,Feminino,36,12,900
Rio Grande do Norte,Feminino,56,12,300
Rio Grande do Norte,Feminino,28,11,950
Rio Grande do Norte,Feminino,31,12,788
Rio Grande do Norte,Feminino,39,12,788
Rio Grande do Norte,Feminino,59,1,300
Rio Grande do Norte,Feminino,36,12,1000
Rio Grande do Norte,Feminino,30,5,100
Rio Grande do Norte,Feminino,51,11,700
Rio Grande do Norte,Feminino,54,2,450
Rio Grande do Norte,Feminino,34,16,0
Rio Grande do Norte,Feminino,48,12,788
Rio Grande do Norte,Feminino,36,12,1000
Rio Grande do Norte,Feminino,54,11,3400
Rio Grande do Norte,Feminino,55,12,1500
Rio Grande do Norte,Feminino,29,11,200
Rio Grande do Norte,Feminino,40,12,1000
Rio Grande do Norte,Feminino,79,1,0
Rio Grande do Norte,Feminino,57,16,7000
Rio Grande do Norte,Feminino,58,10,3000
Rio Grande do Norte,Feminino,59,16,2600
Rio Grande do Norte,Feminino,54,16,3000
Rio Grande do Norte,Feminino,65,16,1400
Rio Grande do Norte,Feminino,45,5,788
Rio Grande do Norte,Feminino,55,1,350
Rio Grande do Norte,Feminino,47,2,788
Rio Grande do Norte,Feminino,42,12,788
Rio Grande do Norte,Feminino,50,16,300
Rio Grande do Norte,Feminino,53,7,788
Rio Grande do Norte,Feminino,38,16,2600
Rio Grande do Norte,Feminino,24,11,1110
Rio Grande do Norte,Feminino,34,12,796
Rio Grande do Norte,Feminino,57,3,400
Rio Grande do Norte,Feminino,49,15,880
Rio Grande do Norte,Feminino,55,14,900
Rio Grande do Norte,Feminino,40,12,850
Rio Grande do Norte,Feminino,45,5,2000
Rio Grande do Norte,Feminino,39,4,400
Rio Grande do Norte,Feminino,42,3,800
Rio Grande do Norte,Feminino,21,12,800
Rio Grande do Norte,Feminino,34,5,900
Rio Grande do Norte,Feminino,24,11,788
Rio Grande do Norte,Feminino,53,12,830
Rio Grande do Norte,Feminino,51,12,850
Rio Grande do Norte,Feminino,22,12,900
Rio Grande do Norte,Feminino,52,4,900
Rio Grande do Norte,Feminino,26,16,1600
Rio Grande do Norte,Feminino,40,16,1600
Rio Grande do Norte,Feminino,46,12,788
Rio Grande do Norte,Feminino,54,7,788
Rio Grande do Norte,Feminino,52,13,1000
Rio Grande do Norte,Feminino,26,12,800
Rio Grande do Norte,Feminino,48,9,2100
Rio Grande do Norte,Feminino,22,9,160
Rio Grande do Norte,Feminino,37,12,788
Rio Grande do Norte,Feminino,22,11,788
Rio Grande do Norte,Feminino,23,10,820
Rio Grande do Norte,Feminino,46,9,788
Rio Grande do Norte,Feminino,51,9,600
Rio Grande do Norte,Feminino,33,9,940
Rio Grande do Norte,Feminino,39,5,788
Rio Grande do Norte,Feminino,43,8,788
Rio Grande do Norte,Feminino,47,12,800
Rio Grande do Norte,Feminino,54,12,1700
Rio Grande do Norte,Feminino,48,8,200
Rio Grande do Norte,Feminino,48,12,1000
Rio Grande do Norte,Feminino,42,16,7000
Rio Grande do Norte,Feminino,40,16,2100
Rio Grande do Norte,Feminino,33,16,12000
Rio Grande do Norte,Feminino,28,10,400
Rio Grande do Norte,Feminino,50,10,1000
Rio Grande do Norte,Feminino,40,5,789
Rio Grande do Norte,Feminino,18,6,830
Rio Grande do Norte,Feminino,50,1,220
Rio Grande do Norte,Feminino,57,9,2000
Rio Grande do Norte,Feminino,38,16,1500
Rio Grande do Norte,Feminino,50,12,0
Rio Grande do Norte,Feminino,39,15,1576
Rio Grande do Norte,Feminino,48,16,4000
Rio Grande do Norte,Feminino,54,16,4500
Rio Grande do Norte,Feminino,55,5,420
Rio Grande do Norte,Feminino,32,16,3600
Rio Grande do Norte,Feminino,29,16,3800
Rio Grande do Norte,Feminino,35,9,788
Rio Grande do Norte,Feminino,31,12,788
Rio Grande do Norte,Feminino,59,12,0
Rio Grande do Norte,Feminino,47,16,5000
Rio Grande do Norte,Feminino,53,15,1000
Rio Grande do Norte,Feminino,56,12,1100
Rio Grande do Norte,Feminino,28,12,900
Rio Grande do Norte,Feminino,54,12,788
Rio Grande do Norte,Feminino,48,11,980
Rio Grande do Norte,Feminino,58,5,20
Rio Grande do Norte,Feminino,50,4,400
Rio Grande do Norte,Feminino,28,1,856
Rio Grande do Norte,Feminino,47,9,788
Rio Grande do Norte,Feminino,42,7,788
Rio Grande do Norte,Feminino,42,16,1800
Rio Grande do Norte,Feminino,34,16,5000
Rio Grande do Norte,Feminino,29,12,1000
Rio Grande do Norte,Feminino,27,12,845
Rio Grande do Norte,Feminino,36,15,800
Rio Grande do Norte,Feminino,47,16,1350
Rio Grande do Norte,Feminino,51,9,788
Rio Grande do Norte,Feminino,34,12,788
Rio Grande do Norte,Feminino,61,15,2500
Rio Grande do Norte,Feminino,40,12,1200
Rio Grande do Norte,Feminino,36,12,300
Rio Grande do Norte,Feminino,54,6,250
Rio Grande do Norte,Feminino,62,9,788
Rio Grande do Norte,Feminino,33,1,788
Rio Grande do Norte,Feminino,34,12,788
Rio Grande do Norte,Feminino,48,12,788
Rio Grande do Norte,Feminino,62,16,1570
Rio Grande do Norte,Feminino,48,16,1300
Rio Grande do Norte,Feminino,49,12,788
Rio Grande do Norte,Feminino,36,12,810
Rio Grande do Norte,Feminino,81,4,0
Rio Grande do Norte,Feminino,30,12,788
Rio Grande do Norte,Feminino,22,12,1000
Rio Grande do Norte,Feminino,40,1,120
Rio Grande do Norte,Feminino,48,9,788
Rio Grande do Norte,Feminino,66,1,0
Rio Grande do Norte,Feminino,36,6,200
Rio Grande do Norte,Feminino,44,6,150
Rio Grande do Norte,Feminino,53,5,788
Rio Grande do Norte,Feminino,49,16,0
Rio Grande do Norte,Feminino,47,1,0
Rio Grande do Norte,Feminino,48,16,2500
Rio Grande do Norte,Feminino,46,1,300
Rio Grande do Norte,Feminino,33,2,300
Rio Grande do Norte,Feminino,38,2,150
Rio Grande do Norte,Feminino,52,7,90
Rio Grande do Norte,Feminino,36,12,788
Rio Grande do Norte,Feminino,51,1,60
Rio Grande do Norte,Feminino,33,16,3100
Rio Grande do Norte,Feminino,47,11,400
Rio Grande do Norte,Feminino,48,11,400
Rio Grande do Norte,Feminino,35,12,800
Rio Grande do Norte,Feminino,20,12,150
Rio Grande do Norte,Feminino,46,16,3000
Rio Grande do Norte,Feminino,38,8,200
Rio Grande do Norte,Feminino,47,1,0
Rio Grande do Norte,Feminino,48,16,1900
Rio Grande do Norte,Feminino,49,11,788
Rio Grande do Norte,Feminino,26,11,180
Rio Grande do Norte,Feminino,48,12,200
Rio Grande do Norte,Feminino,20,12,793
Rio Grande do Norte,Feminino,35,5,788
Rio Grande do Norte,Feminino,33,12,788
Rio Grande do Norte,Feminino,54,5,800
Rio Grande do Norte,Feminino,46,5,500
Rio Grande do Norte,Feminino,39,6,140
Rio Grande do Norte,Feminino,53,12,1200
Rio Grande do Norte,Feminino,34,9,1200
Rio Grande do Norte,Feminino,33,12,800
Rio Grande do Norte,Feminino,44,15,788
Rio Grande do Norte,Feminino,57,9,1700
Rio Grande do Norte,Feminino,54,13,1200
Rio Grande do Norte,Feminino,30,15,788
Rio Grande do Norte,Feminino,24,16,1000
Rio Grande do Norte,Feminino,43,6,250
Rio Grande do Norte,Feminino,45,12,1500
Rio Grande do Norte,Feminino,33,12,1576
Rio Grande do Norte,Feminino,31,8,70
Rio Grande do Norte,Feminino,61,6,100
Rio Grande do Norte,Feminino,38,12,1300
Rio Grande do Norte,Feminino,49,1,100
Rio Grande do Norte,Feminino,55,7,900
Rio Grande do Norte,Feminino,46,8,450
Rio Grande do Norte,Feminino,49,9,980
Rio Grande do Norte,Feminino,42,16,2000
Paraíba,Feminino,46,12,400
Paraíba,Feminino,54,16,1000
Paraíba,Feminino,43,12,600
Paraíba,Feminino,44,4,200
Paraíba,Feminino,60,5,0
Paraíba,Feminino,51,16,2500
Paraíba,Feminino,30,11,400
Paraíba,Feminino,24,12,400
Paraíba,Feminino,55,9,100
Paraíba,Feminino,45,4,788
Paraíba,Feminino,67,1,0
Paraíba,Feminino,51,2,0
Paraíba,Feminino,36,4,0
Paraíba,Feminino,46,2,1000
Paraíba,Feminino,43,4,0
Paraíba,Feminino,80,1,0
Paraíba,Feminino,73,1,300
Paraíba,Feminino,45,4,170
Paraíba,Feminino,53,12,700
Paraíba,Feminino,46,1,200
Paraíba,Feminino,49,5,25
Paraíba,Feminino,50,4,600
Paraíba,Feminino,44,5,788
Paraíba,Feminino,32,16,920
Paraíba,Feminino,56,5,150
Paraíba,Feminino,41,4,788
Paraíba,Feminino,45,1,60
Paraíba,Feminino,54,5,0
Paraíba,Feminino,41,16,1900
Paraíba,Feminino,23,10,100
Paraíba,Feminino,53,16,788
Paraíba,Feminino,63,9,170
Paraíba,Feminino,30,5,400
Paraíba,Feminino,28,5,160
Paraíba,Feminino,63,1,50
Paraíba,Feminino,52,4,788
Paraíba,Feminino,42,13,0
Paraíba,Feminino,50,5,394
Paraíba,Feminino,55,12,1014
Paraíba,Feminino,46,12,1014
Paraíba,Feminino,65,12,200
Paraíba,Feminino,57,12,400
Paraíba,Feminino,48,2,400
Paraíba,Feminino,32,14,890
Paraíba,Feminino,41,1,0
Paraíba,Feminino,32,12,800
Paraíba,Feminino,39,16,3000
Paraíba,Feminino,34,5,110
Paraíba,Feminino,31,16,2000
Paraíba,Feminino,42,1,100
Paraíba,Feminino,63,16,3500
Paraíba,Feminino,45,16,4000
Paraíba,Feminino,63,16,5000
Paraíba,Feminino,51,16,2000
Paraíba,Feminino,36,14,1900
Paraíba,Feminino,54,16,10000
Paraíba,Feminino,62,16,2700
Paraíba,Feminino,39,15,788
Paraíba,Feminino,59,16,4100
Paraíba,Feminino,46,11,1000
Paraíba,Feminino,21,1,0
Paraíba,Feminino,31,10,500
Paraíba,Feminino,36,15,1100
Paraíba,Feminino,55,1,0
Paraíba,Feminino,56,1,0
Paraíba,Feminino,66,3,0
Paraíba,Feminino,27,15,1370
Paraíba,Feminino,77,1,0
Paraíba,Feminino,39,12,200
Paraíba,Feminino,60,6,800
Paraíba,Feminino,56,16,1200
Paraíba,Feminino,45,5,820
Paraíba,Feminino,32,13,1000
Paraíba,Feminino,56,16,5000
Paraíba,Feminino,28,12,1097
Paraíba,Feminino,51,12,200
Paraíba,Feminino,54,14,1100
Paraíba,Feminino,54,2,120
Paraíba,Feminino,56,2,600
Paraíba,Feminino,52,6,100
Paraíba,Feminino,46,10,720
Paraíba,Feminino,44,12,200
Paraíba,Feminino,49,13,788
Paraíba,Feminino,41,5,788
Paraíba,Feminino,47,4,60
Paraíba,Feminino,31,12,900
Paraíba,Feminino,65,9,250
Paraíba,Feminino,50,1,750
Paraíba,Feminino,45,7,788
Paraíba,Feminino,55,9,395
Paraíba,Feminino,46,16,7000
Paraíba,Feminino,50,12,0
Paraíba,Feminino,58,5,150
Paraíba,Feminino,27,10,788
Paraíba,Feminino,37,16,1300
Paraíba,Feminino,33,12,2000
Paraíba,Feminino,33,14,1100
Paraíba,Feminino,55,1,500
Paraíba,Feminino,33,13,942
Paraíba,Feminino,32,16,2200
Paraíba,Feminino,42,12,789
Paraíba,Feminino,28,12,788
Paraíba,Feminino,48,16,1400
Paraíba,Feminino,22,12,788
Paraíba,Feminino,51,12,400
Paraíba,Feminino,38,12,788
Paraíba,Feminino,72,5,600
Paraíba,Feminino,32,12,1000
Paraíba,Feminino,50,16,2000
Paraíba,Feminino,42,12,507
Paraíba,Feminino,39,12,1200
Paraíba,Feminino,67,5,2000
Paraíba,Feminino,53,4,788
Paraíba,Feminino,63,6,788
Paraíba,Feminino,32,13,788
Paraíba,Feminino,53,16,788
Paraíba,Feminino,30,12,27
Paraíba,Feminino,59,16,2744
Paraíba,Feminino,48,12,700
Paraíba,Feminino,28,16,2500
Paraíba,Feminino,53,16,12200
Paraíba,Feminino,55,1,788
Paraíba,Feminino,29,10,320
Paraíba,Feminino,58,12,788
Paraíba,Feminino,75,1,0
Paraíba,Feminino,27,10,300
Paraíba,Feminino,56,2,250
Paraíba,Feminino,40,5,300
Paraíba,Feminino,40,12,788
Paraíba,Feminino,27,12,1200
Paraíba,Feminino,52,3,788
Paraíba,Feminino,24,12,950
Paraíba,Feminino,46,5,200
Paraíba,Feminino,40,9,80
Paraíba,Feminino,40,6,600
Paraíba,Feminino,33,9,160
Paraíba,Feminino,24,15,500
Paraíba,Feminino,27,2,0
Paraíba,Feminino,35,1,250
Paraíba,Feminino,32,13,1200
Paraíba,Feminino,43,5,100
Paraíba,Feminino,41,1,100
Paraíba,Feminino,15,9,200
Paraíba,Feminino,23,6,100
Paraíba,Feminino,36,9,788
Paraíba,Feminino,41,12,1500
Paraíba,Feminino,40,12,2000
Paraíba,Feminino,49,16,4728
Paraíba,Feminino,80,16,1400
Paraíba,Feminino,36,1,0
Paraíba,Feminino,67,3,0
Paraíba,Feminino,53,16,788
Paraíba,Feminino,36,1,300
Paraíba,Feminino,52,16,788
Paraíba,Feminino,63,12,800
Paraíba,Feminino,22,12,900
Paraíba,Feminino,37,4,600
Paraíba,Feminino,37,5,250
Paraíba,Feminino,50,3,788
Paraíba,Feminino,55,1,12
Paraíba,Feminino,45,1,0
Paraíba,Feminino,51,5,120
Paraíba,Feminino,59,1,60
Paraíba,Feminino,65,1,0
Paraíba,Feminino,75,1,40
Paraíba,Feminino,72,5,0
Paraíba,Feminino,64,16,3053
Paraíba,Feminino,34,14,2000
Paraíba,Feminino,45,16,4000
Paraíba,Feminino,30,16,1900
Paraíba,Feminino,44,16,7000
Paraíba,Feminino,42,12,400
Paraíba,Feminino,60,4,788
Paraíba,Feminino,64,1,1000
Paraíba,Feminino,57,16,1900
Paraíba,Feminino,29,16,1500
Paraíba,Feminino,18,10,800
Paraíba,Feminino,46,1,788
Paraíba,Feminino,56,16,900
Paraíba,Feminino,59,15,3000
Paraíba,Feminino,47,16,670
Paraíba,Feminino,23,16,724
Paraíba,Feminino,31,12,946
Paraíba,Feminino,26,12,788
Paraíba,Feminino,43,8,400
Paraíba,Feminino,49,16,10000
Paraíba,Feminino,50,12,788
Paraíba,Feminino,44,15,1700
Paraíba,Feminino,55,16,788
Paraíba,Feminino,41,12,990
Paraíba,Feminino,37,16,788
Paraíba,Feminino,41,12,1500
Paraíba,Feminino,35,12,450
Paraíba,Feminino,56,16,1800
Paraíba,Feminino,50,16,2500
Paraíba,Feminino,51,16,6500
Paraíba,Feminino,47,16,5000
Paraíba,Feminino,62,16,5000
Paraíba,Feminino,59,16,8000
Paraíba,Feminino,45,16,788
Paraíba,Feminino,65,16,2400
Paraíba,Feminino,42,16,1200
Paraíba,Feminino,48,16,788
Paraíba,Feminino,47,12,788
Paraíba,Feminino,56,12,789
Paraíba,Feminino,29,12,850
Paraíba,Feminino,43,11,700
Paraíba,Feminino,60,5,100
Paraíba,Feminino,67,1,0
Paraíba,Feminino,41,12,600
Paraíba,Feminino,49,6,788
Paraíba,Feminino,28,14,788
Paraíba,Feminino,40,1,788
Paraíba,Feminino,45,12,400
Paraíba,Feminino,63,6,300
Paraíba,Feminino,52,16,4250
Paraíba,Feminino,28,12,940
Paraíba,Feminino,26,9,200
Paraíba,Feminino,25,14,800
Paraíba,Feminino,44,1,200
Paraíba,Feminino,54,16,4800
Paraíba,Feminino,35,16,4500
Paraíba,Feminino,38,16,10000
Paraíba,Feminino,50,3,320
Paraíba,Feminino,58,2,480
Paraíba,Feminino,40,4,200
Paraíba,Feminino,25,9,300
Paraíba,Feminino,43,1,80
Paraíba,Feminino,32,13,950
Paraíba,Feminino,43,8,2000
Paraíba,Feminino,28,16,3000
Paraíba,Feminino,38,16,1400
Paraíba,Feminino,32,16,2800
Paraíba,Feminino,44,13,0
Paraíba,Feminino,41,16,1200
Paraíba,Feminino,31,16,3450
Paraíba,Feminino,57,16,3000
Paraíba,Feminino,66,16,10000
Paraíba,Feminino,31,11,788
Paraíba,Feminino,29,2,788
Paraíba,Feminino,48,12,100
Paraíba,Feminino,35,7,730
Paraíba,Feminino,40,12,630
Paraíba,Feminino,47,16,4000
Paraíba,Feminino,63,16,3000
Paraíba,Feminino,67,16,3800
Paraíba,Feminino,60,4,788
Paraíba,Feminino,40,11,3000
Paraíba,Feminino,60,16,10000
Paraíba,Feminino,52,12,1000
Paraíba,Feminino,35,10,788
Paraíba,Feminino,37,12,1119
Paraíba,Feminino,25,12,956
Paraíba,Feminino,67,5,50
Paraíba,Feminino,42,16,1200
Paraíba,Feminino,30,16,1800
Paraíba,Feminino,32,5,120
Paraíba,Feminino,29,9,30
Paraíba,Feminino,41,14,394
Paraíba,Feminino,54,16,2400
Paraíba,Feminino,55,16,980
Paraíba,Feminino,41,5,100
Paraíba,Feminino,40,16,9500
Paraíba,Feminino,49,1,788
Paraíba,Feminino,43,8,600
Paraíba,Feminino,38,12,788
Paraíba,Feminino,45,12,788
Paraíba,Feminino,22,12,500
Paraíba,Feminino,44,16,2000
Paraíba,Feminino,57,16,788
Paraíba,Feminino,47,16,800
Paraíba,Feminino,27,11,788
Paraíba,Feminino,25,12,1200
Paraíba,Feminino,40,12,2000
Paraíba,Feminino,47,11,50
Paraíba,Feminino,54,5,200
Paraíba,Feminino,40,5,500
Paraíba,Feminino,47,1,100
Paraíba,Feminino,65,9,0
Paraíba,Feminino,40,12,394
Paraíba,Feminino,74,1,100
Paraíba,Feminino,57,1,350
Paraíba,Feminino,23,9,70
Paraíba,Feminino,54,1,788
Paraíba,Feminino,50,12,270
Paraíba,Feminino,47,1,120
Paraíba,Feminino,67,4,0
Paraíba,Feminino,69,6,0
Paraíba,Feminino,59,1,120
Paraíba,Feminino,35,9,200
Paraíba,Feminino,23,8,0
Paraíba,Feminino,46,12,1500
Paraíba,Feminino,50,4,380
Paraíba,Feminino,35,7,550
Paraíba,Feminino,26,16,788
Paraíba,Feminino,47,16,3000
Paraíba,Feminino,52,6,200
Paraíba,Feminino,34,12,300
Paraíba,Feminino,35,1,1250
Paraíba,Feminino,39,6,788
Paraíba,Feminino,70,4,40
Paraíba,Feminino,43,11,788
Paraíba,Feminino,91,5,0
Paraíba,Feminino,69,1,0
Paraíba,Feminino,53,5,250
Paraíba,Feminino,57,5,160
Paraíba,Feminino,59,3,0
Paraíba,Feminino,58,3,0
Paraíba,Feminino,38,2,140
Paraíba,Feminino,74,1,0
Paraíba,Feminino,25,6,100
Paraíba,Feminino,51,10,850
Paraíba,Feminino,38,8,1000
Paraíba,Feminino,32,8,150
Paraíba,Feminino,55,1,788
Paraíba,Feminino,56,1,0
Paraíba,Feminino,31,6,300
Paraíba,Feminino,36,2,0
Paraíba,Feminino,53,5,850
Paraíba,Feminino,46,12,788
Paraíba,Feminino,69,16,2200
Paraíba,Feminino,53,12,788
Paraíba,Feminino,51,9,350
